genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
spneumoniae-pangenome	greedyAC	21	na	default	7910060	9338357	7910060	1428297	158731	1991216	310692	2301908	2494676	spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_default
spneumoniae-pangenome	greedyAC	21	na	ones	7910060	9338357	8242576	1095781	102432	1991216	233516	2224732	2355640	spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_ones
spneumoniae-pangenome	greedyAC	21	na	runs	7910060	9338357	8242402	1095955	102316	1991216	233240	2224456	2355520	spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_runs
spneumoniae-pangenome	greedyAC	21	na	zeros	7910060	9338357	7910060	1428297	185404	1991216	340572	2331788	2510104	spneumoniae-pangenome.S_greedyAC.k_21.d_na.M_zeros
spneumoniae-pangenome	pseudosimplitigs	21	1	default	7910060	11084300	7910060	3174240	158712	2300184	188772	2488956	2871272	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	21	1	ones	7910060	11084300	8029875	3054425	158966	2300184	236064	2536248	2883320	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	21	1	runs	7910060	11084300	8029295	3055005	158612	2300184	235448	2535632	2882448	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	21	1	zeros	7910060	11084300	7910060	3174240	159835	2300184	193620	2493804	2873412	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	21	2	default	7910060	10921210	7910060	3011150	159611	2265784	196132	2461916	2826172	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	21	2	ones	7910060	10921210	8031083	2890127	150525	2265784	227216	2493000	2821792	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	21	2	runs	7910060	10921210	8030713	2890497	150292	2265784	226696	2492480	2822296	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	21	2	zeros	7910060	10921210	7910060	3011150	159972	2265784	197700	2463484	2826768	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	21	3	default	7910060	10792996	7910060	2882936	160325	2235148	202268	2437416	2790196	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	21	3	ones	7910060	10792996	8040746	2752250	143613	2235148	220500	2455648	2772788	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	21	3	runs	7910060	10792996	8040423	2752573	143399	2235148	220008	2455156	2772376	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	21	3	zeros	7910060	10792996	7910060	2882936	160480	2235148	202908	2438056	2790844	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	21	4	default	7910060	10619018	7910060	2708958	161614	2190864	210052	2400916	2739792	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	21	4	ones	7910060	10619018	8067493	2551525	133812	2190864	210524	2401388	2694844	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	21	4	runs	7910060	10619018	8067208	2551810	133632	2190864	210112	2400976	2695352	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigs	21	4	zeros	7910060	10619018	7910060	2708958	161682	2190864	210352	2401216	2742220	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigs	21	5	default	7910060	10536411	7910060	2626351	162771	2170272	215656	2385928	2715516	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_default
spneumoniae-pangenome	pseudosimplitigs	21	5	ones	7910060	10536411	8087457	2448954	129258	2170272	206924	2377196	2659208	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigs	21	5	runs	7910060	10536411	8087156	2449255	129066	2170272	206544	2376816	2659168	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigs	21	5	zeros	7910060	10536411	7910060	2626351	162821	2170272	215828	2386100	2716232	spneumoniae-pangenome.S_pseudosimplitigs.k_21.d_5.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	21	1	default	7910060	11084480	7910060	3174420	158721	2365788	189840	2555628	2901504	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_1.M_default
spneumoniae-pangenome	pseudosimplitigsAC	21	1	ones	7910060	11084480	8028874	3055606	158958	2365788	235956	2601744	2911788	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	21	1	runs	7910060	11084480	8028323	3056157	158628	2365788	235500	2601288	2911648	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	21	1	zeros	7910060	11084480	7910060	3174420	159796	2365788	194608	2560396	2902864	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	21	2	default	7910060	10921641	7910060	3011581	159643	2328776	197424	2526200	2856712	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_2.M_default
spneumoniae-pangenome	pseudosimplitigsAC	21	2	ones	7910060	10921641	8030471	2891170	150544	2328776	227392	2556168	2853800	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	21	2	runs	7910060	10921641	8030124	2891517	150320	2328776	226924	2555700	2852640	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	21	2	zeros	7910060	10921641	7910060	3011581	159949	2328776	198860	2527636	2857200	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	21	3	default	7910060	10793483	7910060	2883423	160340	2298792	203848	2502640	2822232	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_3.M_default
spneumoniae-pangenome	pseudosimplitigsAC	21	3	ones	7910060	10793483	8040248	2753235	143640	2298792	220776	2519568	2804608	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	21	3	runs	7910060	10793483	8039944	2753539	143437	2298792	220372	2519164	2804220	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	21	3	zeros	7910060	10793483	7910060	2883423	160460	2298792	204412	2503204	2821628	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	21	4	default	7910060	10619439	7910060	2709379	161627	2253856	211352	2465208	2772912	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_4.M_default
spneumoniae-pangenome	pseudosimplitigsAC	21	4	ones	7910060	10619439	8066733	2552706	133836	2253856	210860	2464716	2730400	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	21	4	runs	7910060	10619439	8066462	2552977	133650	2253856	210428	2464284	2730440	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	21	4	zeros	7910060	10619439	7910060	2709379	161677	2253856	211564	2465420	2772788	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	21	5	default	7910060	10536774	7910060	2626714	162642	2232032	217236	2449268	2748732	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_5.M_default
spneumoniae-pangenome	pseudosimplitigsAC	21	5	ones	7910060	10536774	8086674	2450100	129233	2232032	207116	2439148	2696116	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	21	5	runs	7910060	10536774	8086401	2450373	129046	2232032	206744	2438776	2696096	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	21	5	zeros	7910060	10536774	7910060	2626714	162683	2232032	217448	2449480	2748860	spneumoniae-pangenome.S_pseudosimplitigsAC.k_21.d_5.M_zeros
spneumoniae-pangenome	streaming	21	na	default	7910060	10584497	7910060	2674437	169057	2176584	238240	2414824	2755412	spneumoniae-pangenome.S_streaming.k_21.d_na.M_default
spneumoniae-pangenome	streaming	21	na	ones	7910060	10584497	8311442	2273055	118492	2176584	203288	2379872	2637616	spneumoniae-pangenome.S_streaming.k_21.d_na.M_ones
spneumoniae-pangenome	streaming	21	na	runs	7910060	10584497	8310681	2273816	118165	2176584	202812	2379396	2636528	spneumoniae-pangenome.S_streaming.k_21.d_na.M_runs
spneumoniae-pangenome	streaming	21	na	zeros	7910060	10584497	7910060	2674437	169565	2176584	243356	2419940	2757240	spneumoniae-pangenome.S_streaming.k_21.d_na.M_zeros
yeast	greedy	2	na	default	10	12	10	2	2	68	72	140	68	yeast.S_greedy.k_2.d_na.M_default
yeast	greedy	2	na	ones	10	12	11	1	1	68	68	136	68	yeast.S_greedy.k_2.d_na.M_ones
yeast	greedy	2	na	runs	10	12	11	1	1	68	68	136	68	yeast.S_greedy.k_2.d_na.M_runs
yeast	greedy	2	na	zeros	10	12	10	2	2	68	72	140	68	yeast.S_greedy.k_2.d_na.M_zeros
yeast	greedyAC	2	na	default	10	11	10	1	1	68	68	136	68	yeast.S_greedyAC.k_2.d_na.M_default
yeast	greedyAC	2	na	ones	10	11	10	1	1	68	68	136	68	yeast.S_greedyAC.k_2.d_na.M_ones
yeast	greedyAC	2	na	runs	10	11	10	1	1	68	68	136	68	yeast.S_greedyAC.k_2.d_na.M_runs
yeast	greedyAC	2	na	zeros	10	11	10	1	1	68	68	136	68	yeast.S_greedyAC.k_2.d_na.M_zeros
yeast	pseudosimplitigs	2	1	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_1.M_default
yeast	pseudosimplitigs	2	1	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_1.M_ones
yeast	pseudosimplitigs	2	1	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_1.M_runs
yeast	pseudosimplitigs	2	1	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_1.M_zeros
yeast	pseudosimplitigs	2	2	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_2.M_default
yeast	pseudosimplitigs	2	2	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_2.M_ones
yeast	pseudosimplitigs	2	2	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_2.M_runs
yeast	pseudosimplitigs	2	2	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_2.M_zeros
yeast	pseudosimplitigs	2	3	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_3.M_default
yeast	pseudosimplitigs	2	3	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_3.M_ones
yeast	pseudosimplitigs	2	3	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_3.M_runs
yeast	pseudosimplitigs	2	3	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_3.M_zeros
yeast	pseudosimplitigs	2	4	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_4.M_default
yeast	pseudosimplitigs	2	4	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_4.M_ones
yeast	pseudosimplitigs	2	4	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_4.M_runs
yeast	pseudosimplitigs	2	4	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_4.M_zeros
yeast	pseudosimplitigs	2	5	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_5.M_default
yeast	pseudosimplitigs	2	5	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_5.M_ones
yeast	pseudosimplitigs	2	5	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_5.M_runs
yeast	pseudosimplitigs	2	5	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigs.k_2.d_5.M_zeros
yeast	pseudosimplitigsAC	2	1	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_1.M_default
yeast	pseudosimplitigsAC	2	1	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_1.M_ones
yeast	pseudosimplitigsAC	2	1	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_1.M_runs
yeast	pseudosimplitigsAC	2	1	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_1.M_zeros
yeast	pseudosimplitigsAC	2	2	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_2.M_default
yeast	pseudosimplitigsAC	2	2	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_2.M_ones
yeast	pseudosimplitigsAC	2	2	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_2.M_runs
yeast	pseudosimplitigsAC	2	2	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_2.M_zeros
yeast	pseudosimplitigsAC	2	3	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_3.M_default
yeast	pseudosimplitigsAC	2	3	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_3.M_ones
yeast	pseudosimplitigsAC	2	3	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_3.M_runs
yeast	pseudosimplitigsAC	2	3	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_3.M_zeros
yeast	pseudosimplitigsAC	2	4	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_4.M_default
yeast	pseudosimplitigsAC	2	4	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_4.M_ones
yeast	pseudosimplitigsAC	2	4	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_4.M_runs
yeast	pseudosimplitigsAC	2	4	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_4.M_zeros
yeast	pseudosimplitigsAC	2	5	default	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_5.M_default
yeast	pseudosimplitigsAC	2	5	ones	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_5.M_ones
yeast	pseudosimplitigsAC	2	5	runs	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_5.M_runs
yeast	pseudosimplitigsAC	2	5	zeros	10	11	10	1	1	68	68	136	68	yeast.S_pseudosimplitigsAC.k_2.d_5.M_zeros
yeast	streaming	2	na	default	10	15	10	5	5	72	72	144	72	yeast.S_streaming.k_2.d_na.M_default
yeast	streaming	2	na	ones	10	15	14	1	1	72	68	140	72	yeast.S_streaming.k_2.d_na.M_ones
yeast	streaming	2	na	runs	10	15	14	1	1	72	68	140	72	yeast.S_streaming.k_2.d_na.M_runs
yeast	streaming	2	na	zeros	10	15	10	5	5	72	72	144	72	yeast.S_streaming.k_2.d_na.M_zeros
yeast	greedy	3	na	default	32	34	32	2	1	92	72	164	92	yeast.S_greedy.k_3.d_na.M_default
yeast	greedy	3	na	ones	32	34	32	2	1	92	72	164	92	yeast.S_greedy.k_3.d_na.M_ones
yeast	greedy	3	na	runs	32	34	32	2	1	92	72	164	92	yeast.S_greedy.k_3.d_na.M_runs
yeast	greedy	3	na	zeros	32	34	32	2	1	92	72	164	92	yeast.S_greedy.k_3.d_na.M_zeros
yeast	greedyAC	3	na	default	32	34	32	2	1	92	72	164	92	yeast.S_greedyAC.k_3.d_na.M_default
yeast	greedyAC	3	na	ones	32	34	32	2	1	92	72	164	92	yeast.S_greedyAC.k_3.d_na.M_ones
yeast	greedyAC	3	na	runs	32	34	32	2	1	92	72	164	92	yeast.S_greedyAC.k_3.d_na.M_runs
yeast	greedyAC	3	na	zeros	32	34	32	2	1	92	72	164	92	yeast.S_greedyAC.k_3.d_na.M_zeros
yeast	pseudosimplitigs	3	1	default	32	38	32	6	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_1.M_default
yeast	pseudosimplitigs	3	1	ones	32	38	36	2	1	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_1.M_ones
yeast	pseudosimplitigs	3	1	runs	32	38	36	2	1	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_1.M_runs
yeast	pseudosimplitigs	3	1	zeros	32	38	32	6	4	92	76	168	96	yeast.S_pseudosimplitigs.k_3.d_1.M_zeros
yeast	pseudosimplitigs	3	2	default	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_2.M_default
yeast	pseudosimplitigs	3	2	ones	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_2.M_ones
yeast	pseudosimplitigs	3	2	runs	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_2.M_runs
yeast	pseudosimplitigs	3	2	zeros	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_2.M_zeros
yeast	pseudosimplitigs	3	3	default	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_3.M_default
yeast	pseudosimplitigs	3	3	ones	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_3.M_ones
yeast	pseudosimplitigs	3	3	runs	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_3.M_runs
yeast	pseudosimplitigs	3	3	zeros	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_3.M_zeros
yeast	pseudosimplitigs	3	4	default	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_4.M_default
yeast	pseudosimplitigs	3	4	ones	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_4.M_ones
yeast	pseudosimplitigs	3	4	runs	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_4.M_runs
yeast	pseudosimplitigs	3	4	zeros	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_4.M_zeros
yeast	pseudosimplitigs	3	5	default	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_5.M_default
yeast	pseudosimplitigs	3	5	ones	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_5.M_ones
yeast	pseudosimplitigs	3	5	runs	32	37	35	2	1	92	72	164	92	yeast.S_pseudosimplitigs.k_3.d_5.M_runs
yeast	pseudosimplitigs	3	5	zeros	32	37	32	5	3	92	72	164	96	yeast.S_pseudosimplitigs.k_3.d_5.M_zeros
yeast	pseudosimplitigsAC	3	1	default	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_1.M_default
yeast	pseudosimplitigsAC	3	1	ones	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_1.M_ones
yeast	pseudosimplitigsAC	3	1	runs	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_1.M_runs
yeast	pseudosimplitigsAC	3	1	zeros	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_1.M_zeros
yeast	pseudosimplitigsAC	3	2	default	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_2.M_default
yeast	pseudosimplitigsAC	3	2	ones	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_2.M_ones
yeast	pseudosimplitigsAC	3	2	runs	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_2.M_runs
yeast	pseudosimplitigsAC	3	2	zeros	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_2.M_zeros
yeast	pseudosimplitigsAC	3	3	default	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_3.M_default
yeast	pseudosimplitigsAC	3	3	ones	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_3.M_ones
yeast	pseudosimplitigsAC	3	3	runs	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_3.M_runs
yeast	pseudosimplitigsAC	3	3	zeros	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_3.M_zeros
yeast	pseudosimplitigsAC	3	4	default	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_4.M_default
yeast	pseudosimplitigsAC	3	4	ones	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_4.M_ones
yeast	pseudosimplitigsAC	3	4	runs	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_4.M_runs
yeast	pseudosimplitigsAC	3	4	zeros	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_4.M_zeros
yeast	pseudosimplitigsAC	3	5	default	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_5.M_default
yeast	pseudosimplitigsAC	3	5	ones	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_5.M_ones
yeast	pseudosimplitigsAC	3	5	runs	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_5.M_runs
yeast	pseudosimplitigsAC	3	5	zeros	32	34	32	2	1	92	72	164	92	yeast.S_pseudosimplitigsAC.k_3.d_5.M_zeros
yeast	streaming	3	na	default	32	70	32	38	21	108	84	192	128	yeast.S_streaming.k_3.d_na.M_default
yeast	streaming	3	na	ones	32	70	68	2	1	108	72	180	108	yeast.S_streaming.k_3.d_na.M_ones
yeast	streaming	3	na	runs	32	70	68	2	1	108	72	180	108	yeast.S_streaming.k_3.d_na.M_runs
yeast	streaming	3	na	zeros	32	70	32	38	17	108	92	200	124	yeast.S_streaming.k_3.d_na.M_zeros
yeast	greedy	4	na	default	136	147	136	11	6	156	84	240	164	yeast.S_greedy.k_4.d_na.M_default
yeast	greedy	4	na	ones	136	147	144	3	1	156	76	232	160	yeast.S_greedy.k_4.d_na.M_ones
yeast	greedy	4	na	runs	136	147	144	3	1	156	76	232	160	yeast.S_greedy.k_4.d_na.M_runs
yeast	greedy	4	na	zeros	136	147	136	11	8	156	88	244	168	yeast.S_greedy.k_4.d_na.M_zeros
yeast	greedyAC	4	na	default	136	146	136	10	7	156	84	240	164	yeast.S_greedyAC.k_4.d_na.M_default
yeast	greedyAC	4	na	ones	136	146	143	3	1	156	76	232	160	yeast.S_greedyAC.k_4.d_na.M_ones
yeast	greedyAC	4	na	runs	136	146	143	3	1	156	76	232	160	yeast.S_greedyAC.k_4.d_na.M_runs
yeast	greedyAC	4	na	zeros	136	146	136	10	7	156	84	240	164	yeast.S_greedyAC.k_4.d_na.M_zeros
yeast	pseudosimplitigs	4	1	default	136	169	136	33	11	164	88	252	180	yeast.S_pseudosimplitigs.k_4.d_1.M_default
yeast	pseudosimplitigs	4	1	ones	136	169	166	3	1	164	76	240	164	yeast.S_pseudosimplitigs.k_4.d_1.M_ones
yeast	pseudosimplitigs	4	1	runs	136	169	166	3	1	164	76	240	164	yeast.S_pseudosimplitigs.k_4.d_1.M_runs
yeast	pseudosimplitigs	4	1	zeros	136	169	136	33	14	164	92	256	180	yeast.S_pseudosimplitigs.k_4.d_1.M_zeros
yeast	pseudosimplitigs	4	2	default	136	159	136	23	9	156	84	240	172	yeast.S_pseudosimplitigs.k_4.d_2.M_default
yeast	pseudosimplitigs	4	2	ones	136	159	156	3	1	156	76	232	160	yeast.S_pseudosimplitigs.k_4.d_2.M_ones
yeast	pseudosimplitigs	4	2	runs	136	159	156	3	1	156	76	232	160	yeast.S_pseudosimplitigs.k_4.d_2.M_runs
yeast	pseudosimplitigs	4	2	zeros	136	159	136	23	10	156	88	244	172	yeast.S_pseudosimplitigs.k_4.d_2.M_zeros
yeast	pseudosimplitigs	4	3	default	136	155	136	19	10	156	84	240	164	yeast.S_pseudosimplitigs.k_4.d_3.M_default
yeast	pseudosimplitigs	4	3	ones	136	155	152	3	1	156	76	232	156	yeast.S_pseudosimplitigs.k_4.d_3.M_ones
yeast	pseudosimplitigs	4	3	runs	136	155	152	3	1	156	76	232	156	yeast.S_pseudosimplitigs.k_4.d_3.M_runs
yeast	pseudosimplitigs	4	3	zeros	136	155	136	19	10	156	84	240	164	yeast.S_pseudosimplitigs.k_4.d_3.M_zeros
yeast	pseudosimplitigs	4	4	default	136	155	136	19	10	156	84	240	164	yeast.S_pseudosimplitigs.k_4.d_4.M_default
yeast	pseudosimplitigs	4	4	ones	136	155	152	3	1	156	76	232	156	yeast.S_pseudosimplitigs.k_4.d_4.M_ones
yeast	pseudosimplitigs	4	4	runs	136	155	152	3	1	156	76	232	156	yeast.S_pseudosimplitigs.k_4.d_4.M_runs
yeast	pseudosimplitigs	4	4	zeros	136	155	136	19	10	156	84	240	164	yeast.S_pseudosimplitigs.k_4.d_4.M_zeros
yeast	pseudosimplitigs	4	5	default	136	155	136	19	10	156	84	240	164	yeast.S_pseudosimplitigs.k_4.d_5.M_default
yeast	pseudosimplitigs	4	5	ones	136	155	152	3	1	156	76	232	156	yeast.S_pseudosimplitigs.k_4.d_5.M_ones
yeast	pseudosimplitigs	4	5	runs	136	155	152	3	1	156	76	232	156	yeast.S_pseudosimplitigs.k_4.d_5.M_runs
yeast	pseudosimplitigs	4	5	zeros	136	155	136	19	10	156	84	240	164	yeast.S_pseudosimplitigs.k_4.d_5.M_zeros
yeast	pseudosimplitigsAC	4	1	default	136	160	136	24	8	160	80	240	176	yeast.S_pseudosimplitigsAC.k_4.d_1.M_default
yeast	pseudosimplitigsAC	4	1	ones	136	160	157	3	1	160	76	236	164	yeast.S_pseudosimplitigsAC.k_4.d_1.M_ones
yeast	pseudosimplitigsAC	4	1	runs	136	160	157	3	1	160	76	236	164	yeast.S_pseudosimplitigsAC.k_4.d_1.M_runs
yeast	pseudosimplitigsAC	4	1	zeros	136	160	136	24	9	160	80	240	176	yeast.S_pseudosimplitigsAC.k_4.d_1.M_zeros
