pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
yeast.S_pseudosimplitigsAC.k_16.d_3.M_runs	yeast	pseudosimplitigsAC	16	3	runs	69.13	0.55	59.12	86%	1936924	0	136	69.13304
yeast.S_pseudosimplitigsAC.k_16.d_3.M_zeros	yeast	pseudosimplitigsAC	16	3	zeros	49.30	0.46	39.65	81%	1631848	0	0	49.309665
yeast.S_pseudosimplitigsAC.k_16.d_4.M_default	yeast	pseudosimplitigsAC	16	4	default	0.08	0.01	0.05	76%	13600	0	0	11.63397
yeast.S_pseudosimplitigsAC.k_16.d_4.M_ones	yeast	pseudosimplitigsAC	16	4	ones	48.73	0.69	38.81	81%	2302852	0	0	48.739733
yeast.S_pseudosimplitigsAC.k_16.d_4.M_runs	yeast	pseudosimplitigsAC	16	4	runs	85.63	0.58	74.67	87%	1936872	0	80	85.639264
yeast.S_pseudosimplitigsAC.k_16.d_4.M_zeros	yeast	pseudosimplitigsAC	16	4	zeros	54.80	0.49	44.33	81%	1631692	0	0	54.808888
yeast.S_pseudosimplitigsAC.k_16.d_5.M_default	yeast	pseudosimplitigsAC	16	5	default	0.09	0.00	0.06	74%	13572	0	0	10.557021
yeast.S_pseudosimplitigsAC.k_16.d_5.M_ones	yeast	pseudosimplitigsAC	16	5	ones	54.79	0.77	43.57	80%	2303852	0	0	54.802503
yeast.S_pseudosimplitigsAC.k_16.d_5.M_runs	yeast	pseudosimplitigsAC	16	5	runs	68.15	0.56	57.92	85%	1936812	0	56	68.162914
yeast.S_pseudosimplitigsAC.k_16.d_5.M_zeros	yeast	pseudosimplitigsAC	16	5	zeros	52.50	0.56	41.64	80%	1631652	0	0	52.508624
yeast.S_pseudosimplitigsAC.k_16.d_6.M_default	yeast	pseudosimplitigsAC	16	6	default	0.11	0.01	0.07	74%	13620	1320	0	13.870173
yeast.S_pseudosimplitigsAC.k_16.d_6.M_ones	yeast	pseudosimplitigsAC	16	6	ones	60.97	1.14	43.56	73%	2304612	1456	0	60.979264
yeast.S_pseudosimplitigsAC.k_16.d_6.M_runs	yeast	pseudosimplitigsAC	16	6	runs	93.15	6.08	71.35	83%	1937120	29424	48	93.159353
yeast.S_pseudosimplitigsAC.k_16.d_6.M_zeros	yeast	pseudosimplitigsAC	16	6	zeros	52.42	2.54	36.69	74%	1631648	5192	0	52.428909
yeast.S_pseudosimplitigsAC.k_16.d_7.M_default	yeast	pseudosimplitigsAC	16	7	default	0.09	0.00	0.06	78%	13572	0	0	11.482982
yeast.S_pseudosimplitigsAC.k_16.d_7.M_ones	yeast	pseudosimplitigsAC	16	7	ones	53.61	0.92	41.85	79%	2309380	0	0	53.62257
yeast.S_pseudosimplitigsAC.k_16.d_7.M_runs	yeast	pseudosimplitigsAC	16	7	runs	82.42	0.92	70.32	86%	1936964	0	24	82.426809
yeast.S_pseudosimplitigsAC.k_16.d_7.M_zeros	yeast	pseudosimplitigsAC	16	7	zeros	51.48	0.56	39.97	78%	1631812	0	0	51.491859
yeast.S_pseudosimplitigsAC.k_16.d_8.M_default	yeast	pseudosimplitigsAC	16	8	default	0.09	0.01	0.05	71%	13572	0	0	10.592657
yeast.S_pseudosimplitigsAC.k_16.d_8.M_ones	yeast	pseudosimplitigsAC	16	8	ones	55.32	0.95	44.30	81%	2310452	0	0	55.3254
yeast.S_pseudosimplitigsAC.k_16.d_8.M_runs	yeast	pseudosimplitigsAC	16	8	runs	72.39	0.60	62.47	87%	1936952	8	24	72.399099
yeast.S_pseudosimplitigsAC.k_16.d_8.M_zeros	yeast	pseudosimplitigsAC	16	8	zeros	56.34	0.55	45.48	81%	1631620	0	0	56.354589
yeast.S_pseudosimplitigsAC.k_16.d_9.M_default	yeast	pseudosimplitigsAC	16	9	default	0.07	0.01	0.04	73%	13600	0	0	9.621331
yeast.S_pseudosimplitigsAC.k_16.d_9.M_ones	yeast	pseudosimplitigsAC	16	9	ones	55.48	0.81	44.40	81%	2310776	0	0	55.493099
yeast.S_pseudosimplitigsAC.k_16.d_9.M_runs	yeast	pseudosimplitigsAC	16	9	runs	84.08	0.63	71.52	85%	1937048	0	32	84.085596
yeast.S_pseudosimplitigsAC.k_16.d_9.M_zeros	yeast	pseudosimplitigsAC	16	9	zeros	49.15	0.58	39.02	80%	1631692	0	0	49.155825
yeast.S_pseudosimplitigs.k_17.d_1.M_default	yeast	pseudosimplitigs	17	1	default	0.17	0.02	0.06	51%	13624	968	0	34.360226
yeast.S_pseudosimplitigs.k_17.d_1.M_ones	yeast	pseudosimplitigs	17	1	ones	111.84	2.01	74.74	68%	2335540	1352	0	111.850077
yeast.S_pseudosimplitigs.k_17.d_1.M_runs	yeast	pseudosimplitigs	17	1	runs	155.90	9.94	108.71	76%	1937560	21280	224	155.912162
yeast.S_pseudosimplitigs.k_17.d_1.M_zeros	yeast	pseudosimplitigs	17	1	zeros	133.01	11.85	84.45	72%	1626560	25064	0	133.029904
yeast.S_pseudosimplitigs.k_17.d_10.M_default	yeast	pseudosimplitigs	17	10	default	0.11	0.01	0.06	68%	13628	0	0	25.554039
yeast.S_pseudosimplitigs.k_17.d_10.M_ones	yeast	pseudosimplitigs	17	10	ones	69.56	4.29	49.63	77%	2310124	4728	0	69.56615
yeast.S_pseudosimplitigs.k_17.d_10.M_runs	yeast	pseudosimplitigs	17	10	runs	116.47	4.27	95.22	85%	1936864	8392	16	116.480267
yeast.S_pseudosimplitigs.k_17.d_10.M_zeros	yeast	pseudosimplitigs	17	10	zeros	79.69	3.79	55.51	74%	1631576	4528	0	79.703276
yeast.S_pseudosimplitigs.k_17.d_11.M_default	yeast	pseudosimplitigs	17	11	default	0.16	0.03	0.04	46%	13624	0	0	20.224704
yeast.S_pseudosimplitigs.k_17.d_11.M_ones	yeast	pseudosimplitigs	17	11	ones	102.46	10.37	68.11	76%	2310264	18904	0	102.468937
yeast.S_pseudosimplitigs.k_17.d_11.M_runs	yeast	pseudosimplitigs	17	11	runs	125.95	7.33	92.69	79%	1930484	17528	24	125.962263
yeast.S_pseudosimplitigs.k_17.d_11.M_zeros	yeast	pseudosimplitigs	17	11	zeros	84.98	6.86	52.02	69%	1625532	12456	0	84.990225
yeast.S_pseudosimplitigs.k_17.d_12.M_default	yeast	pseudosimplitigs	17	12	default	0.14	0.02	0.06	62%	13404	5736	0	17.819712
yeast.S_pseudosimplitigs.k_17.d_12.M_ones	yeast	pseudosimplitigs	17	12	ones	101.88	12.20	62.27	73%	2310384	30336	0	101.889084
yeast.S_pseudosimplitigs.k_17.d_12.M_runs	yeast	pseudosimplitigs	17	12	runs	150.29	15.92	107.00	81%	1931028	60216	32	150.300219
yeast.S_pseudosimplitigs.k_17.d_12.M_zeros	yeast	pseudosimplitigs	17	12	zeros	114.21	11.12	65.32	66%	1626540	30880	0	114.218032
yeast.S_pseudosimplitigs.k_17.d_2.M_default	yeast	pseudosimplitigs	17	2	default	0.36	0.04	0.05	26%	13408	0	0	41.090733
yeast.S_pseudosimplitigs.k_17.d_2.M_ones	yeast	pseudosimplitigs	17	2	ones	115.30	14.06	77.42	79%	2309168	35616	0	115.309273
yeast.S_pseudosimplitigs.k_17.d_2.M_runs	yeast	pseudosimplitigs	17	2	runs	105.56	9.01	76.48	80%	1936828	32832	80	105.565324
yeast.S_pseudosimplitigs.k_17.d_2.M_zeros	yeast	pseudosimplitigs	17	2	zeros	96.21	11.27	58.61	72%	1626112	25408	0	96.214595
yeast.S_pseudosimplitigs.k_17.d_3.M_default	yeast	pseudosimplitigs	17	3	default	0.17	0.01	0.06	50%	13620	0	0	29.877114
yeast.S_pseudosimplitigs.k_17.d_3.M_ones	yeast	pseudosimplitigs	17	3	ones	85.80	1.56	64.09	76%	2307940	0	0	85.812463
yeast.S_pseudosimplitigs.k_17.d_3.M_runs	yeast	pseudosimplitigs	17	3	runs	112.27	1.38	97.37	87%	1936624	6088	48	112.279752
yeast.S_pseudosimplitigs.k_17.d_3.M_zeros	yeast	pseudosimplitigs	17	3	zeros	96.90	1.58	66.04	69%	1631616	0	0	96.906312
yeast.S_pseudosimplitigs.k_17.d_4.M_default	yeast	pseudosimplitigs	17	4	default	0.11	0.01	0.06	70%	13124	7120	0	28.472856
yeast.S_pseudosimplitigs.k_17.d_4.M_ones	yeast	pseudosimplitigs	17	4	ones	97.67	10.53	57.47	69%	2303632	14176	0	97.67912
yeast.S_pseudosimplitigs.k_17.d_4.M_runs	yeast	pseudosimplitigs	17	4	runs	157.81	8.75	118.12	80%	1930840	26248	32	157.822582
yeast.S_pseudosimplitigs.k_17.d_4.M_zeros	yeast	pseudosimplitigs	17	4	zeros	90.43	2.00	58.96	67%	1631572	6064	0	90.44209
yeast.S_pseudosimplitigs.k_17.d_5.M_default	yeast	pseudosimplitigs	17	5	default	0.15	0.01	0.07	58%	13164	5960	0	20.122594
yeast.S_pseudosimplitigs.k_17.d_5.M_ones	yeast	pseudosimplitigs	17	5	ones	82.20	5.48	59.94	79%	2303456	1664	0	82.20438
yeast.S_pseudosimplitigs.k_17.d_5.M_runs	yeast	pseudosimplitigs	17	5	runs	131.29	9.85	97.94	82%	1932944	20872	24	131.300099
yeast.S_pseudosimplitigs.k_17.d_5.M_zeros	yeast	pseudosimplitigs	17	5	zeros	87.29	5.13	63.60	78%	1626208	4576	0	87.298654
yeast.S_pseudosimplitigs.k_17.d_6.M_default	yeast	pseudosimplitigs	17	6	default	0.18	0.01	0.07	51%	13628	0	0	29.51549
yeast.S_pseudosimplitigs.k_17.d_6.M_ones	yeast	pseudosimplitigs	17	6	ones	101.09	11.26	68.02	78%	2304220	7568	0	101.104702
yeast.S_pseudosimplitigs.k_17.d_6.M_runs	yeast	pseudosimplitigs	17	6	runs	134.92	10.93	106.99	87%	1930692	14144	16	134.930606
yeast.S_pseudosimplitigs.k_17.d_6.M_zeros	yeast	pseudosimplitigs	17	6	zeros	100.60	11.11	67.85	78%	1625668	9056	0	100.609634
yeast.S_pseudosimplitigs.k_17.d_7.M_default	yeast	pseudosimplitigs	17	7	default	0.14	0.00	0.09	69%	13624	0	0	20.16532
yeast.S_pseudosimplitigs.k_17.d_7.M_ones	yeast	pseudosimplitigs	17	7	ones	92.79	1.67	75.29	82%	2308688	0	0	92.794852
yeast.S_pseudosimplitigs.k_17.d_7.M_runs	yeast	pseudosimplitigs	17	7	runs	111.42	1.30	91.70	83%	1936632	32	24	111.427881
yeast.S_pseudosimplitigs.k_17.d_7.M_zeros	yeast	pseudosimplitigs	17	7	zeros	75.64	0.76	59.03	79%	1631412	0	0	75.648814
yeast.S_pseudosimplitigs.k_17.d_8.M_default	yeast	pseudosimplitigs	17	8	default	0.23	0.02	0.07	40%	13628	0	0	26.765431
yeast.S_pseudosimplitigs.k_17.d_8.M_ones	yeast	pseudosimplitigs	17	8	ones	87.49	2.68	66.70	79%	2310860	16	0	87.501406
yeast.S_pseudosimplitigs.k_17.d_8.M_runs	yeast	pseudosimplitigs	17	8	runs	119.19	1.52	97.42	83%	1936724	3128	16	119.204177
yeast.S_pseudosimplitigs.k_17.d_8.M_zeros	yeast	pseudosimplitigs	17	8	zeros	98.11	7.02	72.10	80%	1631660	11736	0	98.117423
yeast.S_pseudosimplitigs.k_17.d_9.M_default	yeast	pseudosimplitigs	17	9	default	0.13	0.01	0.07	65%	13608	0	0	31.811909
yeast.S_pseudosimplitigs.k_17.d_9.M_ones	yeast	pseudosimplitigs	17	9	ones	70.09	1.36	54.92	80%	2312248	0	0	70.094915
yeast.S_pseudosimplitigs.k_17.d_9.M_runs	yeast	pseudosimplitigs	17	9	runs	108.09	1.21	87.44	82%	1936916	32	16	108.098903
yeast.S_pseudosimplitigs.k_17.d_9.M_zeros	yeast	pseudosimplitigs	17	9	zeros	88.67	1.15	64.37	73%	1631592	0	0	88.682414
yeast.S_pseudosimplitigsAC.k_17.d_1.M_default	yeast	pseudosimplitigsAC	17	1	default	0.09	0.00	0.06	77%	15620	0	0	10.837524
yeast.S_pseudosimplitigsAC.k_17.d_1.M_ones	yeast	pseudosimplitigsAC	17	1	ones	53.06	0.94	40.29	77%	2335356	0	0	53.067061
yeast.S_pseudosimplitigsAC.k_17.d_1.M_runs	yeast	pseudosimplitigsAC	17	1	runs	85.30	0.69	72.50	85%	1937400	8	264	85.305168
yeast.S_pseudosimplitigsAC.k_17.d_1.M_zeros	yeast	pseudosimplitigsAC	17	1	zeros	52.94	0.52	40.60	77%	1631876	0	0	52.954048
yeast.S_pseudosimplitigsAC.k_17.d_10.M_default	yeast	pseudosimplitigsAC	17	10	default	0.09	0.01	0.05	73%	13572	0	0	10.386254
yeast.S_pseudosimplitigsAC.k_17.d_10.M_ones	yeast	pseudosimplitigsAC	17	10	ones	59.01	1.05	45.86	79%	2312216	0	0	59.016239
yeast.S_pseudosimplitigsAC.k_17.d_10.M_runs	yeast	pseudosimplitigsAC	17	10	runs	82.43	0.71	71.06	87%	1936768	0	24	82.437818
yeast.S_pseudosimplitigsAC.k_17.d_10.M_zeros	yeast	pseudosimplitigsAC	17	10	zeros	49.59	0.47	39.73	81%	1631536	0	0	49.60231
yeast.S_pseudosimplitigsAC.k_17.d_11.M_default	yeast	pseudosimplitigsAC	17	11	default	0.09	0.00	0.06	70%	13600	0	0	10.34875
yeast.S_pseudosimplitigsAC.k_17.d_11.M_ones	yeast	pseudosimplitigsAC	17	11	ones	57.49	0.91	46.19	81%	2312540	0	0	57.501128
yeast.S_pseudosimplitigsAC.k_17.d_11.M_runs	yeast	pseudosimplitigsAC	17	11	runs	75.36	0.73	65.21	87%	1936964	0	32	75.373048
yeast.S_pseudosimplitigsAC.k_17.d_11.M_zeros	yeast	pseudosimplitigsAC	17	11	zeros	55.03	0.66	44.10	81%	1631764	0	0	55.037296
yeast.S_pseudosimplitigsAC.k_17.d_12.M_default	yeast	pseudosimplitigsAC	17	12	default	0.09	0.00	0.07	73%	13600	0	0	10.422346
yeast.S_pseudosimplitigsAC.k_17.d_12.M_ones	yeast	pseudosimplitigsAC	17	12	ones	57.92	0.76	46.60	81%	2312272	0	0	57.9291
yeast.S_pseudosimplitigsAC.k_17.d_12.M_runs	yeast	pseudosimplitigsAC	17	12	runs	83.18	0.60	72.25	87%	1937004	0	24	83.186157
yeast.S_pseudosimplitigsAC.k_17.d_12.M_zeros	yeast	pseudosimplitigsAC	17	12	zeros	48.70	0.54	38.81	80%	1631596	0	0	48.712491
yeast.S_pseudosimplitigsAC.k_17.d_2.M_default	yeast	pseudosimplitigsAC	17	2	default	0.07	0.01	0.04	67%	13600	0	0	9.568413
yeast.S_pseudosimplitigsAC.k_17.d_2.M_ones	yeast	pseudosimplitigsAC	17	2	ones	50.75	0.76	40.58	81%	2313076	0	0	50.759438
yeast.S_pseudosimplitigsAC.k_17.d_2.M_runs	yeast	pseudosimplitigsAC	17	2	runs	80.99	0.65	70.61	87%	1936876	0	88	80.994055
yeast.S_pseudosimplitigsAC.k_17.d_2.M_zeros	yeast	pseudosimplitigsAC	17	2	zeros	50.03	0.54	40.17	81%	1631628	0	0	50.040068
yeast.S_pseudosimplitigsAC.k_17.d_3.M_default	yeast	pseudosimplitigsAC	17	3	default	0.08	0.01	0.05	78%	13624	0	0	16.145613
yeast.S_pseudosimplitigsAC.k_17.d_3.M_ones	yeast	pseudosimplitigsAC	17	3	ones	83.17	1.42	67.04	82%	2307616	0	0	83.184201
yeast.S_pseudosimplitigsAC.k_17.d_3.M_runs	yeast	pseudosimplitigsAC	17	3	runs	114.54	1.13	98.12	86%	1936584	32	48	114.552454
yeast.S_pseudosimplitigsAC.k_17.d_3.M_zeros	yeast	pseudosimplitigsAC	17	3	zeros	84.91	0.89	67.17	80%	1631380	0	0	84.918176
yeast.S_pseudosimplitigsAC.k_17.d_4.M_default	yeast	pseudosimplitigsAC	17	4	default	0.11	0.02	0.04	64%	13572	0	0	11.811476
yeast.S_pseudosimplitigsAC.k_17.d_4.M_ones	yeast	pseudosimplitigsAC	17	4	ones	48.25	0.74	37.93	80%	2306336	0	0	48.260996
yeast.S_pseudosimplitigsAC.k_17.d_4.M_runs	yeast	pseudosimplitigsAC	17	4	runs	87.14	0.74	75.94	87%	1936788	0	24	87.148309
yeast.S_pseudosimplitigsAC.k_17.d_4.M_zeros	yeast	pseudosimplitigsAC	17	4	zeros	50.27	0.48	40.19	80%	1631436	0	0	50.278271
yeast.S_pseudosimplitigsAC.k_17.d_5.M_default	yeast	pseudosimplitigsAC	17	5	default	0.08	0.00	0.05	72%	13600	0	0	9.450218
yeast.S_pseudosimplitigsAC.k_17.d_5.M_ones	yeast	pseudosimplitigsAC	17	5	ones	48.57	0.83	38.48	80%	2306124	0	0	48.578802
yeast.S_pseudosimplitigsAC.k_17.d_5.M_runs	yeast	pseudosimplitigsAC	17	5	runs	71.48	0.71	61.44	86%	1936872	0	24	71.493041
yeast.S_pseudosimplitigsAC.k_17.d_5.M_zeros	yeast	pseudosimplitigsAC	17	5	zeros	57.21	0.57	46.72	82%	1631524	0	0	57.218955
yeast.S_pseudosimplitigsAC.k_17.d_6.M_default	yeast	pseudosimplitigsAC	17	6	default	0.08	0.01	0.05	72%	13600	0	0	9.454247
yeast.S_pseudosimplitigsAC.k_17.d_6.M_ones	yeast	pseudosimplitigsAC	17	6	ones	48.77	0.92	38.37	80%	2306664	0	0	48.783439
yeast.S_pseudosimplitigsAC.k_17.d_6.M_runs	yeast	pseudosimplitigsAC	17	6	runs	87.34	0.65	75.02	86%	1936900	0	16	87.348753
yeast.S_pseudosimplitigsAC.k_17.d_6.M_zeros	yeast	pseudosimplitigsAC	17	6	zeros	48.61	0.66	38.64	80%	1631516	0	0	48.621459
yeast.S_pseudosimplitigsAC.k_17.d_7.M_default	yeast	pseudosimplitigsAC	17	7	default	0.08	0.00	0.05	74%	13572	0	0	9.486709
yeast.S_pseudosimplitigsAC.k_17.d_7.M_ones	yeast	pseudosimplitigsAC	17	7	ones	53.79	0.78	42.54	80%	2308196	0	0	53.797181
yeast.S_pseudosimplitigsAC.k_17.d_7.M_runs	yeast	pseudosimplitigsAC	17	7	runs	79.01	0.59	68.40	87%	1936624	16	16	79.014834
yeast.S_pseudosimplitigsAC.k_17.d_7.M_zeros	yeast	pseudosimplitigsAC	17	7	zeros	48.40	0.50	37.66	78%	1631480	0	0	48.413173
yeast.S_pseudosimplitigsAC.k_17.d_8.M_default	yeast	pseudosimplitigsAC	17	8	default	0.09	0.00	0.06	79%	13600	0	0	9.498328
yeast.S_pseudosimplitigsAC.k_17.d_8.M_ones	yeast	pseudosimplitigsAC	17	8	ones	51.49	0.88	41.26	81%	2309860	0	0	51.499495
yeast.S_pseudosimplitigsAC.k_17.d_8.M_runs	yeast	pseudosimplitigsAC	17	8	runs	73.38	0.71	61.91	85%	1936784	0	24	73.388436
yeast.S_pseudosimplitigsAC.k_17.d_8.M_zeros	yeast	pseudosimplitigsAC	17	8	zeros	48.84	0.58	38.92	80%	1631560	0	0	48.845243
yeast.S_pseudosimplitigsAC.k_17.d_9.M_default	yeast	pseudosimplitigsAC	17	9	default	0.08	0.00	0.05	74%	13600	0	0	10.767385
yeast.S_pseudosimplitigsAC.k_17.d_9.M_ones	yeast	pseudosimplitigsAC	17	9	ones	58.37	1.04	46.64	81%	2311508	0	0	58.377469
yeast.S_pseudosimplitigsAC.k_17.d_9.M_runs	yeast	pseudosimplitigsAC	17	9	runs	73.38	0.55	63.58	87%	1937020	0	24	73.38637
yeast.S_pseudosimplitigsAC.k_17.d_9.M_zeros	yeast	pseudosimplitigsAC	17	9	zeros	48.59	0.52	38.90	81%	1631584	0	0	48.598681
yeast.S_pseudosimplitigs.k_18.d_1.M_default	yeast	pseudosimplitigs	18	1	default	0.17	0.02	0.05	43%	13420	0	0	33.857696
yeast.S_pseudosimplitigs.k_18.d_1.M_ones	yeast	pseudosimplitigs	18	1	ones	92.15	7.53	59.68	72%	2317800	14728	0	92.155778
yeast.S_pseudosimplitigs.k_18.d_1.M_runs	yeast	pseudosimplitigs	18	1	runs	126.12	8.31	94.86	81%	1931032	8568	96	126.132208
yeast.S_pseudosimplitigs.k_18.d_1.M_zeros	yeast	pseudosimplitigs	18	1	zeros	99.07	7.15	61.26	69%	1631596	16368	0	99.082158
yeast.S_pseudosimplitigs.k_18.d_10.M_default	yeast	pseudosimplitigs	18	10	default	0.09	0.01	0.05	74%	13624	0	0	15.24068
yeast.S_pseudosimplitigs.k_18.d_10.M_ones	yeast	pseudosimplitigs	18	10	ones	73.73	1.42	56.95	79%	2314064	0	0	73.741143
yeast.S_pseudosimplitigs.k_18.d_10.M_runs	yeast	pseudosimplitigs	18	10	runs	112.57	1.22	96.04	86%	1936796	32	16	112.584362
yeast.S_pseudosimplitigs.k_18.d_10.M_zeros	yeast	pseudosimplitigs	18	10	zeros	83.50	1.07	65.38	79%	1631612	0	0	83.507317
yeast.S_pseudosimplitigs.k_18.d_11.M_default	yeast	pseudosimplitigs	18	11	default	0.13	0.01	0.05	54%	13592	0	0	33.582081
yeast.S_pseudosimplitigs.k_18.d_11.M_ones	yeast	pseudosimplitigs	18	11	ones	77.84	1.59	50.82	67%	2315200	288	0	77.846368
yeast.S_pseudosimplitigs.k_18.d_11.M_runs	yeast	pseudosimplitigs	18	11	runs	115.13	4.24	90.61	82%	1936784	17192	24	115.142
yeast.S_pseudosimplitigs.k_18.d_11.M_zeros	yeast	pseudosimplitigs	18	11	zeros	94.82	6.50	68.81	79%	1631732	9472	0	94.837595
yeast.S_pseudosimplitigs.k_18.d_12.M_default	yeast	pseudosimplitigs	18	12	default	0.11	0.00	0.08	74%	13600	6992	0	22.418285
yeast.S_pseudosimplitigs.k_18.d_12.M_ones	yeast	pseudosimplitigs	18	12	ones	75.52	1.22	59.13	79%	2315712	16	0	75.530306
yeast.S_pseudosimplitigs.k_18.d_12.M_runs	yeast	pseudosimplitigs	18	12	runs	137.67	17.64	94.91	81%	1936816	27392	16	137.675648
yeast.S_pseudosimplitigs.k_18.d_12.M_zeros	yeast	pseudosimplitigs	18	12	zeros	79.51	1.64	60.92	78%	1631584	16	0	79.519574
yeast.S_pseudosimplitigs.k_18.d_2.M_default	yeast	pseudosimplitigs	18	2	default	0.12	0.02	0.05	68%	13428	6528	0	16.531652
yeast.S_pseudosimplitigs.k_18.d_2.M_ones	yeast	pseudosimplitigs	18	2	ones	91.31	1.36	75.72	84%	2312984	0	0	91.316986
yeast.S_pseudosimplitigs.k_18.d_2.M_runs	yeast	pseudosimplitigs	18	2	runs	112.56	0.95	88.15	79%	1936608	40	48	112.570226
yeast.S_pseudosimplitigs.k_18.d_2.M_zeros	yeast	pseudosimplitigs	18	2	zeros	93.48	1.49	66.57	72%	1631612	16	0	93.485823
yeast.S_pseudosimplitigs.k_18.d_3.M_default	yeast	pseudosimplitigs	18	3	default	0.12	0.02	0.05	63%	13164	2144	0	18.422135
yeast.S_pseudosimplitigs.k_18.d_3.M_ones	yeast	pseudosimplitigs	18	3	ones	85.72	1.64	67.96	81%	2310308	0	0	85.733846
yeast.S_pseudosimplitigs.k_18.d_3.M_runs	yeast	pseudosimplitigs	18	3	runs	122.38	1.75	104.63	86%	1936776	32	32	122.391539
yeast.S_pseudosimplitigs.k_18.d_3.M_zeros	yeast	pseudosimplitigs	18	3	zeros	84.49	0.91	66.53	79%	1631564	0	0	84.500662
yeast.S_pseudosimplitigs.k_18.d_4.M_default	yeast	pseudosimplitigs	18	4	default	0.11	0.00	0.06	64%	13156	0	0	26.450234
yeast.S_pseudosimplitigs.k_18.d_4.M_ones	yeast	pseudosimplitigs	18	4	ones	81.51	1.53	55.52	70%	2309308	0	0	81.519338
yeast.S_pseudosimplitigs.k_18.d_4.M_runs	yeast	pseudosimplitigs	18	4	runs	159.90	2.22	115.83	73%	1936804	5992	24	159.914974
yeast.S_pseudosimplitigs.k_18.d_4.M_zeros	yeast	pseudosimplitigs	18	4	zeros	74.98	1.19	55.04	74%	1631408	0	0	74.993759
yeast.S_pseudosimplitigs.k_18.d_5.M_default	yeast	pseudosimplitigs	18	5	default	0.21	0.02	0.07	42%	13164	6496	0	20.258827
yeast.S_pseudosimplitigs.k_18.d_5.M_ones	yeast	pseudosimplitigs	18	5	ones	91.27	1.39	75.79	84%	2308972	0	0	91.279208
yeast.S_pseudosimplitigs.k_18.d_5.M_runs	yeast	pseudosimplitigs	18	5	runs	122.21	1.00	105.94	87%	1936720	40	16	122.225077
yeast.S_pseudosimplitigs.k_18.d_5.M_zeros	yeast	pseudosimplitigs	18	5	zeros	77.51	1.00	56.89	74%	1631380	5952	0	77.520756
yeast.S_pseudosimplitigs.k_18.d_6.M_default	yeast	pseudosimplitigs	18	6	default	0.17	0.01	0.09	65%	13164	6496	0	20.325068
yeast.S_pseudosimplitigs.k_18.d_6.M_ones	yeast	pseudosimplitigs	18	6	ones	76.65	1.30	56.63	75%	2308968	0	0	76.658828
yeast.S_pseudosimplitigs.k_18.d_6.M_runs	yeast	pseudosimplitigs	18	6	runs	127.01	1.17	109.03	86%	1936716	40	16	127.024188
yeast.S_pseudosimplitigs.k_18.d_6.M_zeros	yeast	pseudosimplitigs	18	6	zeros	90.39	1.15	74.06	83%	1631348	0	0	90.403535
yeast.S_pseudosimplitigs.k_18.d_7.M_default	yeast	pseudosimplitigs	18	7	default	0.09	0.01	0.05	74%	13620	3520	0	19.115166
yeast.S_pseudosimplitigs.k_18.d_7.M_ones	yeast	pseudosimplitigs	18	7	ones	113.50	8.79	68.28	67%	2306584	5048	0	113.513434
yeast.S_pseudosimplitigs.k_18.d_7.M_runs	yeast	pseudosimplitigs	18	7	runs	140.90	16.53	100.24	82%	1930752	28384	16	140.911364
yeast.S_pseudosimplitigs.k_18.d_7.M_zeros	yeast	pseudosimplitigs	18	7	zeros	111.08	10.73	79.84	81%	1631432	15656	0	111.087272
yeast.S_pseudosimplitigs.k_18.d_8.M_default	yeast	pseudosimplitigs	18	8	default	0.12	0.00	0.08	67%	13620	4616	0	16.359832
yeast.S_pseudosimplitigs.k_18.d_8.M_ones	yeast	pseudosimplitigs	18	8	ones	69.46	1.59	51.27	76%	2310976	16	0	69.469574
yeast.S_pseudosimplitigs.k_18.d_8.M_runs	yeast	pseudosimplitigs	18	8	runs	118.84	2.62	98.65	85%	1936844	3576	16	118.850341
yeast.S_pseudosimplitigs.k_18.d_8.M_zeros	yeast	pseudosimplitigs	18	8	zeros	92.90	1.58	69.32	76%	1631536	16	0	92.90872
yeast.S_pseudosimplitigs.k_18.d_9.M_default	yeast	pseudosimplitigs	18	9	default	0.29	0.02	0.07	34%	13608	0	0	37.077753
yeast.S_pseudosimplitigs.k_18.d_9.M_ones	yeast	pseudosimplitigs	18	9	ones	84.64	4.47	57.66	73%	2312556	0	0	84.64885
yeast.S_pseudosimplitigs.k_18.d_9.M_runs	yeast	pseudosimplitigs	18	9	runs	107.38	1.11	87.84	82%	1936796	32	16	107.387878
yeast.S_pseudosimplitigs.k_18.d_9.M_zeros	yeast	pseudosimplitigs	18	9	zeros	90.13	0.91	58.14	65%	1631516	0	0	90.140404
yeast.S_pseudosimplitigsAC.k_18.d_1.M_default	yeast	pseudosimplitigsAC	18	1	default	0.08	0.00	0.06	78%	13600	0	0	10.42057
yeast.S_pseudosimplitigsAC.k_18.d_1.M_ones	yeast	pseudosimplitigsAC	18	1	ones	60.14	1.02	47.78	81%	2320976	0	0	60.146214
yeast.S_pseudosimplitigsAC.k_18.d_1.M_runs	yeast	pseudosimplitigsAC	18	1	runs	89.69	0.94	75.87	85%	1936984	0	152	89.69717
yeast.S_pseudosimplitigsAC.k_18.d_1.M_zeros	yeast	pseudosimplitigsAC	18	1	zeros	57.70	0.57	46.46	81%	1631640	0	0	57.706956
