pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae-pangenome.S_pseudosimplitigsAC.k_15.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	15	4	zeros	54.81	13.42	28.33	76%	932028	59520	0	54.82505
spneumoniae-pangenome.S_pseudosimplitigsAC.k_15.d_5.M_default	spneumoniae-pangenome	pseudosimplitigsAC	15	5	default	0.06	0.01	0.04	80%	10532	0	0	8.357806
spneumoniae-pangenome.S_pseudosimplitigsAC.k_15.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	15	5	ones	35.07	0.60	27.23	79%	1368716	0	0	35.082796
spneumoniae-pangenome.S_pseudosimplitigsAC.k_15.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	15	5	runs	51.27	0.67	42.99	85%	890008	0	432	51.274257
spneumoniae-pangenome.S_pseudosimplitigsAC.k_15.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	15	5	zeros	38.20	0.46	29.72	79%	932616	0	0	38.208295
spneumoniae-pangenome.S_streaming.k_15.d_na.M_default	spneumoniae-pangenome	streaming	15	na	default	0.06	0.00	0.04	77%	10516	0	0	9.245812
spneumoniae-pangenome.S_streaming.k_15.d_na.M_ones	spneumoniae-pangenome	streaming	15	na	ones	41.56	2.51	28.56	74%	1364536	3624	0	41.567742
spneumoniae-pangenome.S_streaming.k_15.d_na.M_runs	spneumoniae-pangenome	streaming	15	na	runs	69.29	5.49	49.66	79%	883564	10232	48	69.301742
spneumoniae-pangenome.S_streaming.k_15.d_na.M_zeros	spneumoniae-pangenome	streaming	15	na	zeros	48.19	5.85	28.89	72%	925672	10256	0	48.194701
spneumoniae-pangenome.S_greedy.k_16.d_na.M_default	spneumoniae-pangenome	greedy	16	na	default	0.07	0.01	0.04	74%	9564	2024	0	9.863576
spneumoniae-pangenome.S_greedy.k_16.d_na.M_ones	spneumoniae-pangenome	greedy	16	na	ones	53.76	11.97	26.65	71%	1426592	27216	0	53.769894
spneumoniae-pangenome.S_greedy.k_16.d_na.M_runs	spneumoniae-pangenome	greedy	16	na	runs	70.90	11.71	42.96	77%	974448	20968	0	70.913003
spneumoniae-pangenome.S_greedy.k_16.d_na.M_zeros	spneumoniae-pangenome	greedy	16	na	zeros	53.18	11.64	25.82	70%	924896	18440	0	53.192452
spneumoniae-pangenome.S_greedyAC.k_16.d_na.M_default	spneumoniae-pangenome	greedyAC	16	na	default	0.05	0.01	0.03	80%	9760	520	0	7.208259
spneumoniae-pangenome.S_greedyAC.k_16.d_na.M_ones	spneumoniae-pangenome	greedyAC	16	na	ones	43.13	1.06	29.29	70%	1431392	1352	0	43.143188
spneumoniae-pangenome.S_greedyAC.k_16.d_na.M_runs	spneumoniae-pangenome	greedyAC	16	na	runs	59.56	3.11	45.58	81%	980192	15104	0	59.572536
spneumoniae-pangenome.S_greedyAC.k_16.d_na.M_zeros	spneumoniae-pangenome	greedyAC	16	na	zeros	35.48	0.69	27.28	78%	927572	0	0	35.485958
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	16	1	default	0.08	0.00	0.05	70%	11544	5808	0	14.713836
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	16	1	ones	58.34	12.52	30.20	73%	1564040	38440	0	58.349919
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	16	1	runs	76.45	12.41	46.67	77%	978212	56576	224	76.461693
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	16	1	zeros	61.43	10.30	29.66	65%	1010028	56256	0	61.439548
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	16	2	default	0.07	0.01	0.03	74%	11300	0	0	13.027911
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	16	2	ones	36.43	0.90	28.22	79%	1537244	16	0	36.43528
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	16	2	runs	56.41	2.10	45.36	84%	983424	3672	120	56.414534
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	16	2	zeros	38.37	1.15	29.30	79%	981540	5344	0	38.379608
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	16	3	default	0.07	0.00	0.05	79%	11048	1288	0	14.911492
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	16	3	ones	44.57	3.87	28.79	73%	1515516	13696	0	44.583962
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	16	3	runs	68.81	5.50	51.00	82%	977180	25416	104	68.820824
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	16	3	zeros	43.58	3.03	27.35	69%	957092	20416	0	43.58899
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	16	4	default	0.06	0.00	0.04	80%	11028	0	0	25.505644
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	16	4	ones	38.68	1.79	27.41	75%	1513596	3328	0	38.686234
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	16	4	runs	61.74	2.05	44.23	74%	982976	24744	112	61.747149
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	16	4	zeros	40.09	1.35	26.56	69%	955808	1856	0	40.101095
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	16	5	default	0.08	0.01	0.04	69%	11060	2096	0	14.680581
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	16	5	ones	52.07	10.70	27.04	72%	1516164	42648	0	52.08013
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	16	5	runs	77.67	13.08	47.48	77%	977312	68176	120	77.673059
spneumoniae-pangenome.S_pseudosimplitigs.k_16.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	16	5	zeros	55.74	10.73	30.01	73%	960300	45592	0	55.75129
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	16	1	default	0.06	0.00	0.04	76%	13600	0	0	7.623326
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	16	1	ones	39.44	0.80	28.83	75%	1567236	0	0	39.453407
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	16	1	runs	55.75	0.72	45.98	83%	984212	0	208	55.757849
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	16	1	zeros	37.97	0.50	28.93	77%	1013384	0	0	37.980282
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_2.M_default	spneumoniae-pangenome	pseudosimplitigsAC	16	2	default	0.07	0.01	0.05	81%	11324	0	0	8.140625
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	16	2	ones	38.12	0.79	28.85	77%	1537084	0	0	38.125394
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	16	2	runs	54.39	0.68	46.06	85%	983424	0	88	54.39396
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	16	2	zeros	38.56	0.45	30.37	79%	980980	0	0	38.569592
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_3.M_default	spneumoniae-pangenome	pseudosimplitigsAC	16	3	default	0.07	0.01	0.04	81%	11048	520	0	7.670716
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	16	3	ones	43.82	1.23	33.15	78%	1518396	5248	0	43.832765
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	16	3	runs	63.23	0.77	52.53	84%	982940	32	80	63.245114
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	16	3	zeros	46.64	0.54	36.05	78%	962800	16	0	46.64897
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_4.M_default	spneumoniae-pangenome	pseudosimplitigsAC	16	4	default	0.07	0.01	0.04	80%	11044	0	0	8.770222
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	16	4	ones	43.81	0.72	28.61	66%	1516060	7920	0	43.825931
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	16	4	runs	66.88	4.33	47.90	78%	976404	14640	112	66.887704
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	16	4	zeros	50.18	3.30	31.71	69%	955204	12496	0	50.188545
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_5.M_default	spneumoniae-pangenome	pseudosimplitigsAC	16	5	default	0.07	0.02	0.03	74%	11052	0	0	9.946397
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	16	5	ones	37.34	0.78	28.34	77%	1520664	296	0	37.352766
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	16	5	runs	54.63	0.69	47.51	88%	983052	2960	144	54.634293
spneumoniae-pangenome.S_pseudosimplitigsAC.k_16.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	16	5	zeros	41.53	2.99	28.94	76%	961820	9112	0	41.542603
spneumoniae-pangenome.S_streaming.k_16.d_na.M_default	spneumoniae-pangenome	streaming	16	na	default	0.07	0.01	0.04	74%	10792	0	0	9.310943
spneumoniae-pangenome.S_streaming.k_16.d_na.M_ones	spneumoniae-pangenome	streaming	16	na	ones	53.21	11.91	27.11	73%	1507180	34608	0	53.216352
spneumoniae-pangenome.S_streaming.k_16.d_na.M_runs	spneumoniae-pangenome	streaming	16	na	runs	74.44	11.36	45.80	76%	982676	26272	24	74.444343
spneumoniae-pangenome.S_streaming.k_16.d_na.M_zeros	spneumoniae-pangenome	streaming	16	na	zeros	58.97	15.03	28.61	74%	952812	42464	0	58.980154
spneumoniae-pangenome.S_greedy.k_17.d_na.M_default	spneumoniae-pangenome	greedy	17	na	default	0.06	0.00	0.04	73%	9844	1168	0	9.419384
spneumoniae-pangenome.S_greedy.k_17.d_na.M_ones	spneumoniae-pangenome	greedy	17	na	ones	40.71	2.04	30.02	78%	1468096	4304	0	40.715717
spneumoniae-pangenome.S_greedy.k_17.d_na.M_runs	spneumoniae-pangenome	greedy	17	na	runs	55.21	2.01	44.40	84%	980968	2408	0	55.219425
spneumoniae-pangenome.S_greedy.k_17.d_na.M_zeros	spneumoniae-pangenome	greedy	17	na	zeros	43.99	1.66	32.68	78%	946004	1768	0	43.995377
spneumoniae-pangenome.S_greedyAC.k_17.d_na.M_default	spneumoniae-pangenome	greedyAC	17	na	default	0.05	0.00	0.03	75%	9828	0	0	7.923056
spneumoniae-pangenome.S_greedyAC.k_17.d_na.M_ones	spneumoniae-pangenome	greedyAC	17	na	ones	42.25	3.29	27.74	73%	1468100	11552	0	42.259974
spneumoniae-pangenome.S_greedyAC.k_17.d_na.M_runs	spneumoniae-pangenome	greedyAC	17	na	runs	59.66	4.17	45.31	82%	980808	43448	0	59.664871
spneumoniae-pangenome.S_greedyAC.k_17.d_na.M_zeros	spneumoniae-pangenome	greedyAC	17	na	zeros	47.50	3.45	30.53	71%	945448	20904	0	47.512095
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	17	1	default	0.06	0.00	0.05	80%	13628	0	0	10.414848
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	1	ones	46.72	1.03	35.17	77%	1591924	24	0	46.729283
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	1	runs	64.00	4.27	46.48	79%	984492	29496	32	64.008492
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	1	zeros	47.88	2.09	30.67	68%	1016068	22872	0	47.888952
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	17	2	default	0.08	0.01	0.04	69%	11300	2304	0	8.256452
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	2	ones	61.38	8.76	31.63	65%	1562276	17368	0	61.388521
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	2	runs	79.19	14.43	49.87	81%	977700	45576	16	79.202418
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	2	zeros	49.46	6.83	30.04	74%	987500	10888	0	49.468434
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	17	3	default	0.06	0.01	0.03	77%	11312	0	0	16.506996
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	3	ones	38.37	1.16	28.84	78%	1555088	5184	0	38.380967
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	3	runs	74.71	6.63	54.40	81%	977564	31712	16	74.720373
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	3	zeros	45.68	3.35	29.09	71%	978344	46496	0	45.696851
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	17	4	default	0.07	0.00	0.05	73%	11300	0	0	12.379601
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	4	ones	46.15	1.69	29.55	67%	1547776	6776	0	46.15527
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	4	runs	62.97	0.52	46.13	74%	983336	5216	24	62.977994
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	4	zeros	40.88	1.36	27.99	71%	975572	3504	0	40.885084
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	17	5	default	0.08	0.02	0.03	79%	11284	2216	0	10.3914
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	17	5	ones	37.10	0.91	28.48	79%	1552184	0	0	37.111676
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	17	5	runs	57.70	0.51	50.13	87%	983360	0	48	57.710011
spneumoniae-pangenome.S_pseudosimplitigs.k_17.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	17	5	zeros	36.83	0.57	29.20	80%	976572	0	0	36.841066
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	17	1	default	0.06	0.00	0.04	76%	13596	0	0	8.374416
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	17	1	ones	41.53	0.76	32.06	79%	1592064	0	0	41.538104
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	17	1	runs	61.20	0.59	50.77	83%	984444	0	48	61.20351
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	17	1	zeros	41.68	0.59	32.01	78%	1018420	0	0	41.687675
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_2.M_default	spneumoniae-pangenome	pseudosimplitigsAC	17	2	default	0.07	0.01	0.05	81%	11308	0	0	8.779726
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	17	2	ones	42.47	0.92	32.78	79%	1565288	0	0	42.477686
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	17	2	runs	62.14	0.59	51.42	83%	983972	0	24	62.146952
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	17	2	zeros	43.00	0.67	33.56	79%	992208	0	0	43.010611
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_3.M_default	spneumoniae-pangenome	pseudosimplitigsAC	17	3	default	0.07	0.01	0.03	70%	11312	520	0	8.547171
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	17	3	ones	48.90	1.00	39.02	81%	1556660	0	0	48.90922
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	17	3	runs	74.82	0.84	62.08	84%	983620	8	16	74.829516
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	17	3	zeros	48.21	0.56	38.79	81%	982616	0	0	48.22446
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_4.M_default	spneumoniae-pangenome	pseudosimplitigsAC	17	4	default	0.06	0.01	0.04	81%	11324	0	0	9.798733
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	17	4	ones	38.71	1.48	29.17	79%	1552656	0	0	38.713259
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	17	4	runs	61.24	1.29	50.81	85%	983360	152	32	61.243827
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	17	4	zeros	52.29	0.71	33.27	65%	978708	0	0	52.295752
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_5.M_default	spneumoniae-pangenome	pseudosimplitigsAC	17	5	default	0.08	0.01	0.06	84%	11292	0	0	9.180637
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	17	5	ones	49.66	4.35	34.31	77%	1546648	10104	0	49.670918
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	17	5	runs	66.32	4.59	48.69	80%	977648	27576	24	66.328725
spneumoniae-pangenome.S_pseudosimplitigsAC.k_17.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	17	5	zeros	51.83	4.00	34.41	74%	971032	13792	0	51.836395
spneumoniae-pangenome.S_streaming.k_17.d_na.M_default	spneumoniae-pangenome	streaming	17	na	default	0.06	0.01	0.03	74%	11044	672	0	12.037614
spneumoniae-pangenome.S_streaming.k_17.d_na.M_ones	spneumoniae-pangenome	streaming	17	na	ones	55.15	4.58	33.72	69%	1545020	9528	0	55.156545
spneumoniae-pangenome.S_streaming.k_17.d_na.M_runs	spneumoniae-pangenome	streaming	17	na	runs	81.02	3.89	57.30	75%	976908	47000	16	81.028784
spneumoniae-pangenome.S_streaming.k_17.d_na.M_zeros	spneumoniae-pangenome	streaming	17	na	zeros	46.77	4.44	30.37	74%	972708	25248	0	46.777091
spneumoniae-pangenome.S_greedy.k_18.d_na.M_default	spneumoniae-pangenome	greedy	18	na	default	0.06	0.01	0.03	80%	10264	0	0	8.694378
spneumoniae-pangenome.S_greedy.k_18.d_na.M_ones	spneumoniae-pangenome	greedy	18	na	ones	42.44	0.96	32.43	78%	1495284	4592	0	42.449791
spneumoniae-pangenome.S_greedy.k_18.d_na.M_runs	spneumoniae-pangenome	greedy	18	na	runs	68.23	0.59	58.33	86%	981448	0	0	68.239872
spneumoniae-pangenome.S_greedy.k_18.d_na.M_zeros	spneumoniae-pangenome	greedy	18	na	zeros	46.49	0.53	36.40	79%	954624	0	0	46.500714
spneumoniae-pangenome.S_greedyAC.k_18.d_na.M_default	spneumoniae-pangenome	greedyAC	18	na	default	0.06	0.00	0.05	82%	10272	0	0	8.835516
spneumoniae-pangenome.S_greedyAC.k_18.d_na.M_ones	spneumoniae-pangenome	greedyAC	18	na	ones	39.14	0.83	30.11	79%	1495348	0	0	39.146927
spneumoniae-pangenome.S_greedyAC.k_18.d_na.M_runs	spneumoniae-pangenome	greedyAC	18	na	runs	58.34	0.42	51.08	88%	981560	0	0	58.34692
spneumoniae-pangenome.S_greedyAC.k_18.d_na.M_zeros	spneumoniae-pangenome	greedyAC	18	na	zeros	36.11	0.39	29.36	82%	955164	0	0	36.11837
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_default	spneumoniae-pangenome	pseudosimplitigs	18	1	default	0.09	0.02	0.04	73%	11812	2304	0	10.847852
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	1	ones	50.82	0.89	33.53	67%	1612932	1328	0	50.830864
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	1	runs	67.38	2.64	52.05	81%	987060	25040	16	67.392832
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	1	zeros	48.58	1.07	31.39	66%	1020560	11464	0	48.593199
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_default	spneumoniae-pangenome	pseudosimplitigs	18	2	default	0.07	0.01	0.04	77%	13600	0	0	10.013755
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	2	ones	40.03	0.71	30.97	79%	1601600	0	0	40.040942
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	2	runs	61.22	0.58	51.86	85%	985320	5256	16	61.231209
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	2	zeros	37.21	0.44	29.43	80%	1014184	0	0	37.220385
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_default	spneumoniae-pangenome	pseudosimplitigs	18	3	default	0.09	0.01	0.04	70%	11544	1568	0	15.822348
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	3	ones	40.32	0.81	30.51	77%	1592836	0	0	40.329834
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	3	runs	65.26	4.13	49.91	82%	984308	21608	16	65.268542
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	3	zeros	38.25	0.60	29.89	79%	1003180	16	0	38.263708
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_default	spneumoniae-pangenome	pseudosimplitigs	18	4	default	0.07	0.01	0.04	80%	11292	0	0	9.80535
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	4	ones	47.84	1.02	37.15	79%	1582264	16	0	47.848609
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	4	runs	63.22	0.59	53.04	84%	983732	8136	16	63.228386
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	4	zeros	52.46	0.58	41.96	81%	992948	16	0	52.465392
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_default	spneumoniae-pangenome	pseudosimplitigs	18	5	default	0.07	0.02	0.03	74%	11280	2768	0	9.186699
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_ones	spneumoniae-pangenome	pseudosimplitigs	18	5	ones	47.70	1.09	36.55	78%	1580196	0	0	47.711907
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_runs	spneumoniae-pangenome	pseudosimplitigs	18	5	runs	64.82	0.69	56.54	88%	984844	416	24	64.826238
spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_zeros	spneumoniae-pangenome	pseudosimplitigs	18	5	zeros	39.22	0.91	31.24	81%	990928	0	0	39.225368
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_default	spneumoniae-pangenome	pseudosimplitigsAC	18	1	default	0.10	0.00	0.08	82%	13624	0	0	9.599656
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	18	1	ones	40.38	0.70	30.69	77%	1616160	0	0	40.38713
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	18	1	runs	64.73	0.50	52.55	81%	984916	616	24	64.73926
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	18	1	zeros	40.23	0.39	31.17	78%	1026960	0	0	40.241891
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_default	spneumoniae-pangenome	pseudosimplitigsAC	18	2	default	0.08	0.01	0.04	72%	11540	520	0	13.287064
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_ones	spneumoniae-pangenome	pseudosimplitigsAC	18	2	ones	41.93	0.93	30.93	75%	1601548	0	0	41.938926
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_runs	spneumoniae-pangenome	pseudosimplitigsAC	18	2	runs	66.67	0.62	57.28	86%	985316	0	16	66.682973
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_zeros	spneumoniae-pangenome	pseudosimplitigsAC	18	2	zeros	40.76	0.60	31.08	77%	1014076	0	0	40.763845
spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_default	spneumoniae-pangenome	pseudosimplitigsAC	18	3	default	0.08	0.01	0.05	80%	11588	0	0	11.399123
