pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
yeast.S_streaming.k_5.d_na.M_zeros	yeast	streaming	5	na	zeros	0.17	0.03	0.06	58%	19792	0	0	0.194953
yeast.S_greedy.k_6.d_na.M_default	yeast	greedy	6	na	default	0.02	0.00	0.00	3%	1312	0	0	0.090057
yeast.S_greedy.k_6.d_na.M_ones	yeast	greedy	6	na	ones	0.19	0.04	0.07	60%	20212	0	0	0.212692
yeast.S_greedy.k_6.d_na.M_runs	yeast	greedy	6	na	runs	0.23	0.04	0.08	57%	23460	0	0	0.257091
yeast.S_greedy.k_6.d_na.M_zeros	yeast	greedy	6	na	zeros	0.19	0.04	0.07	57%	20120	0	0	0.218833
yeast.S_pseudosimplitigs.k_6.d_1.M_default	yeast	pseudosimplitigs	6	1	default	0.01	0.00	0.00	5%	1216	0	0	0.074215
yeast.S_pseudosimplitigs.k_6.d_1.M_ones	yeast	pseudosimplitigs	6	1	ones	0.25	0.04	0.07	47%	19972	0	0	0.284556
yeast.S_pseudosimplitigs.k_6.d_1.M_runs	yeast	pseudosimplitigs	6	1	runs	0.31	0.05	0.09	45%	23192	0	0	0.352199
yeast.S_pseudosimplitigs.k_6.d_1.M_zeros	yeast	pseudosimplitigs	6	1	zeros	0.19	0.04	0.07	57%	20080	0	0	0.226556
yeast.S_pseudosimplitigs.k_6.d_2.M_default	yeast	pseudosimplitigs	6	2	default	0.02	0.00	0.00	4%	1216	0	0	0.090885
yeast.S_pseudosimplitigs.k_6.d_2.M_ones	yeast	pseudosimplitigs	6	2	ones	0.24	0.03	0.06	40%	20052	0	0	0.286437
yeast.S_pseudosimplitigs.k_6.d_2.M_runs	yeast	pseudosimplitigs	6	2	runs	0.37	0.04	0.08	34%	23324	0	0	0.409093
yeast.S_pseudosimplitigs.k_6.d_2.M_zeros	yeast	pseudosimplitigs	6	2	zeros	0.27	0.03	0.06	38%	20144	0	0	0.314815
yeast.S_pseudosimplitigs.k_6.d_3.M_default	yeast	pseudosimplitigs	6	3	default	0.00	0.00	0.00	16%	1216	0	0	0.05068
yeast.S_pseudosimplitigs.k_6.d_3.M_ones	yeast	pseudosimplitigs	6	3	ones	0.20	0.04	0.07	55%	20108	0	0	0.242419
yeast.S_pseudosimplitigs.k_6.d_3.M_runs	yeast	pseudosimplitigs	6	3	runs	0.28	0.05	0.09	50%	23028	0	0	0.309372
yeast.S_pseudosimplitigs.k_6.d_3.M_zeros	yeast	pseudosimplitigs	6	3	zeros	0.27	0.06	0.07	50%	19716	0	0	0.298032
yeast.S_pseudosimplitigs.k_6.d_4.M_default	yeast	pseudosimplitigs	6	4	default	0.05	0.00	0.00	1%	1216	0	0	0.11061
yeast.S_pseudosimplitigs.k_6.d_4.M_ones	yeast	pseudosimplitigs	6	4	ones	0.17	0.03	0.06	59%	19592	0	0	0.236645
yeast.S_pseudosimplitigs.k_6.d_4.M_runs	yeast	pseudosimplitigs	6	4	runs	0.31	0.05	0.09	46%	23144	0	0	0.381481
yeast.S_pseudosimplitigs.k_6.d_4.M_zeros	yeast	pseudosimplitigs	6	4	zeros	0.21	0.04	0.06	50%	19660	0	0	0.238446
yeast.S_pseudosimplitigs.k_6.d_5.M_default	yeast	pseudosimplitigs	6	5	default	0.01	0.00	0.00	13%	1216	0	0	0.060102
yeast.S_pseudosimplitigs.k_6.d_5.M_ones	yeast	pseudosimplitigs	6	5	ones	0.36	0.05	0.10	44%	20204	0	0	0.393752
yeast.S_pseudosimplitigs.k_6.d_5.M_runs	yeast	pseudosimplitigs	6	5	runs	0.73	0.08	0.15	32%	23136	0	0	0.782049
yeast.S_pseudosimplitigs.k_6.d_5.M_zeros	yeast	pseudosimplitigs	6	5	zeros	0.31	0.05	0.09	50%	19740	0	0	0.376531
yeast.S_streaming.k_6.d_na.M_default	yeast	streaming	6	na	default	0.00	0.00	0.00	25%	1280	0	0	0.03513
yeast.S_streaming.k_6.d_na.M_ones	yeast	streaming	6	na	ones	0.20	0.04	0.07	54%	20492	0	0	0.226082
yeast.S_streaming.k_6.d_na.M_runs	yeast	streaming	6	na	runs	0.29	0.04	0.09	47%	23200	0	0	0.362757
yeast.S_streaming.k_6.d_na.M_zeros	yeast	streaming	6	na	zeros	0.19	0.03	0.07	57%	19904	0	0	0.212923
yeast.S_greedy.k_7.d_na.M_default	yeast	greedy	7	na	default	0.02	0.00	0.00	3%	1296	0	0	0.081751
yeast.S_greedy.k_7.d_na.M_ones	yeast	greedy	7	na	ones	0.23	0.04	0.08	53%	21256	0	0	0.27985
yeast.S_greedy.k_7.d_na.M_runs	yeast	greedy	7	na	runs	0.37	0.05	0.11	42%	23580	0	0	0.447167
yeast.S_greedy.k_7.d_na.M_zeros	yeast	greedy	7	na	zeros	0.21	0.04	0.08	57%	20560	0	0	0.230918
yeast.S_pseudosimplitigs.k_7.d_1.M_default	yeast	pseudosimplitigs	7	1	default	0.01	0.00	0.00	6%	1232	0	0	0.068023
yeast.S_pseudosimplitigs.k_7.d_1.M_ones	yeast	pseudosimplitigs	7	1	ones	0.18	0.03	0.08	63%	21180	0	0	0.237778
yeast.S_pseudosimplitigs.k_7.d_1.M_runs	yeast	pseudosimplitigs	7	1	runs	0.27	0.04	0.11	57%	23772	0	0	0.295133
yeast.S_pseudosimplitigs.k_7.d_1.M_zeros	yeast	pseudosimplitigs	7	1	zeros	0.19	0.04	0.08	64%	20848	0	0	0.209713
yeast.S_pseudosimplitigs.k_7.d_2.M_default	yeast	pseudosimplitigs	7	2	default	0.00	0.00	0.00	14%	1296	0	0	0.067579
yeast.S_pseudosimplitigs.k_7.d_2.M_ones	yeast	pseudosimplitigs	7	2	ones	0.22	0.03	0.08	55%	20972	0	0	0.247186
yeast.S_pseudosimplitigs.k_7.d_2.M_runs	yeast	pseudosimplitigs	7	2	runs	0.25	0.04	0.11	60%	23764	0	0	0.278591
yeast.S_pseudosimplitigs.k_7.d_2.M_zeros	yeast	pseudosimplitigs	7	2	zeros	0.23	0.04	0.08	55%	20668	0	0	0.253732
yeast.S_pseudosimplitigs.k_7.d_3.M_default	yeast	pseudosimplitigs	7	3	default	0.00	0.00	0.00	11%	1232	0	0	0.081157
yeast.S_pseudosimplitigs.k_7.d_3.M_ones	yeast	pseudosimplitigs	7	3	ones	0.20	0.03	0.07	57%	21532	0	0	0.238334
yeast.S_pseudosimplitigs.k_7.d_3.M_runs	yeast	pseudosimplitigs	7	3	runs	0.28	0.04	0.10	52%	23804	0	0	0.310263
yeast.S_pseudosimplitigs.k_7.d_3.M_zeros	yeast	pseudosimplitigs	7	3	zeros	0.28	0.04	0.08	44%	20604	0	0	0.301405
yeast.S_pseudosimplitigs.k_7.d_4.M_default	yeast	pseudosimplitigs	7	4	default	0.02	0.00	0.00	3%	1296	0	0	0.0713
yeast.S_pseudosimplitigs.k_7.d_4.M_ones	yeast	pseudosimplitigs	7	4	ones	0.26	0.03	0.07	43%	20928	0	0	0.336419
yeast.S_pseudosimplitigs.k_7.d_4.M_runs	yeast	pseudosimplitigs	7	4	runs	0.26	0.04	0.10	58%	24060	0	0	0.29193
yeast.S_pseudosimplitigs.k_7.d_4.M_zeros	yeast	pseudosimplitigs	7	4	zeros	0.20	0.03	0.08	58%	20228	0	0	0.22203
yeast.S_pseudosimplitigs.k_7.d_5.M_default	yeast	pseudosimplitigs	7	5	default	0.03	0.00	0.00	5%	1296	0	0	0.185337
yeast.S_pseudosimplitigs.k_7.d_5.M_ones	yeast	pseudosimplitigs	7	5	ones	0.23	0.03	0.08	49%	21592	0	0	0.290755
yeast.S_pseudosimplitigs.k_7.d_5.M_runs	yeast	pseudosimplitigs	7	5	runs	0.39	0.06	0.13	49%	24520	0	0	0.441354
yeast.S_pseudosimplitigs.k_7.d_5.M_zeros	yeast	pseudosimplitigs	7	5	zeros	0.66	0.06	0.10	25%	20464	0	0	0.710128
yeast.S_streaming.k_7.d_na.M_default	yeast	streaming	7	na	default	0.03	0.00	0.00	7%	1440	0	0	0.18684
yeast.S_streaming.k_7.d_na.M_ones	yeast	streaming	7	na	ones	0.72	0.05	0.11	23%	23044	0	0	1.057879
yeast.S_streaming.k_7.d_na.M_runs	yeast	streaming	7	na	runs	0.90	0.07	0.17	27%	24476	0	0	0.966727
yeast.S_streaming.k_7.d_na.M_zeros	yeast	streaming	7	na	zeros	0.82	0.07	0.16	28%	21548	0	0	0.892203
yeast.S_greedy.k_8.d_na.M_default	yeast	greedy	8	na	default	0.02	0.00	0.00	5%	1424	0	0	0.073989
yeast.S_greedy.k_8.d_na.M_ones	yeast	greedy	8	na	ones	0.42	0.04	0.14	43%	25424	0	0	0.634319
yeast.S_greedy.k_8.d_na.M_runs	yeast	greedy	8	na	runs	0.47	0.04	0.20	52%	26628	0	0	0.499553
yeast.S_greedy.k_8.d_na.M_zeros	yeast	greedy	8	na	zeros	0.27	0.03	0.13	62%	23464	0	0	0.336979
yeast.S_pseudosimplitigs.k_8.d_1.M_default	yeast	pseudosimplitigs	8	1	default	0.03	0.00	0.00	2%	1424	0	0	0.097562
yeast.S_pseudosimplitigs.k_8.d_1.M_ones	yeast	pseudosimplitigs	8	1	ones	0.28	0.04	0.15	68%	25876	0	0	0.335516
yeast.S_pseudosimplitigs.k_8.d_1.M_runs	yeast	pseudosimplitigs	8	1	runs	0.40	0.05	0.20	62%	25896	0	0	0.423459
yeast.S_pseudosimplitigs.k_8.d_1.M_zeros	yeast	pseudosimplitigs	8	1	zeros	0.26	0.04	0.14	69%	24084	0	0	0.291722
yeast.S_pseudosimplitigs.k_8.d_2.M_default	yeast	pseudosimplitigs	8	2	default	0.01	0.00	0.00	5%	1376	0	0	0.07168
yeast.S_pseudosimplitigs.k_8.d_2.M_ones	yeast	pseudosimplitigs	8	2	ones	0.38	0.04	0.14	49%	25804	0	0	0.446713
yeast.S_pseudosimplitigs.k_8.d_2.M_runs	yeast	pseudosimplitigs	8	2	runs	0.35	0.04	0.19	67%	25340	0	0	0.37013
yeast.S_pseudosimplitigs.k_8.d_2.M_zeros	yeast	pseudosimplitigs	8	2	zeros	0.25	0.03	0.13	69%	23996	0	0	0.272422
yeast.S_pseudosimplitigs.k_8.d_3.M_default	yeast	pseudosimplitigs	8	3	default	0.01	0.00	0.00	6%	1376	0	0	0.077665
yeast.S_pseudosimplitigs.k_8.d_3.M_ones	yeast	pseudosimplitigs	8	3	ones	0.27	0.03	0.14	64%	25888	0	0	0.298293
yeast.S_pseudosimplitigs.k_8.d_3.M_runs	yeast	pseudosimplitigs	8	3	runs	0.33	0.04	0.20	74%	26204	0	0	0.374441
yeast.S_pseudosimplitigs.k_8.d_3.M_zeros	yeast	pseudosimplitigs	8	3	zeros	0.24	0.03	0.14	73%	23932	0	0	0.259217
yeast.S_pseudosimplitigs.k_8.d_4.M_default	yeast	pseudosimplitigs	8	4	default	0.03	0.00	0.00	2%	1424	0	0	0.090958
yeast.S_pseudosimplitigs.k_8.d_4.M_ones	yeast	pseudosimplitigs	8	4	ones	0.27	0.04	0.14	65%	25484	0	0	0.333872
yeast.S_pseudosimplitigs.k_8.d_4.M_runs	yeast	pseudosimplitigs	8	4	runs	0.39	0.04	0.20	63%	25792	0	0	0.424691
yeast.S_pseudosimplitigs.k_8.d_4.M_zeros	yeast	pseudosimplitigs	8	4	zeros	0.25	0.03	0.13	67%	23084	0	0	0.287018
yeast.S_pseudosimplitigs.k_8.d_5.M_default	yeast	pseudosimplitigs	8	5	default	0.00	0.00	0.00	14%	1424	0	0	0.050705
yeast.S_pseudosimplitigs.k_8.d_5.M_ones	yeast	pseudosimplitigs	8	5	ones	0.26	0.04	0.13	66%	26056	0	0	0.299153
yeast.S_pseudosimplitigs.k_8.d_5.M_runs	yeast	pseudosimplitigs	8	5	runs	0.37	0.04	0.19	66%	26716	0	0	0.389446
yeast.S_pseudosimplitigs.k_8.d_5.M_zeros	yeast	pseudosimplitigs	8	5	zeros	0.24	0.04	0.14	74%	24256	0	0	0.266195
yeast.S_streaming.k_8.d_na.M_default	yeast	streaming	8	na	default	0.00	0.00	0.00	11%	1424	0	0	0.04975
yeast.S_streaming.k_8.d_na.M_ones	yeast	streaming	8	na	ones	0.43	0.04	0.24	68%	30440	0	0	0.466405
yeast.S_streaming.k_8.d_na.M_runs	yeast	streaming	8	na	runs	0.68	0.05	0.41	68%	26372	0	0	0.744879
yeast.S_streaming.k_8.d_na.M_zeros	yeast	streaming	8	na	zeros	0.40	0.04	0.24	71%	28304	0	0	0.426641
yeast.S_greedy.k_9.d_na.M_default	yeast	greedy	9	na	default	0.03	0.00	0.00	3%	1472	0	0	0.102758
yeast.S_greedy.k_9.d_na.M_ones	yeast	greedy	9	na	ones	0.55	0.04	0.41	82%	42832	0	0	0.59607
yeast.S_greedy.k_9.d_na.M_runs	yeast	greedy	9	na	runs	0.82	0.05	0.63	83%	37684	0	0	0.854541
yeast.S_greedy.k_9.d_na.M_zeros	yeast	greedy	9	na	zeros	0.58	0.04	0.43	81%	35064	0	0	0.648199
yeast.S_pseudosimplitigs.k_9.d_1.M_default	yeast	pseudosimplitigs	9	1	default	0.03	0.00	0.00	3%	1520	0	0	0.100407
yeast.S_pseudosimplitigs.k_9.d_1.M_ones	yeast	pseudosimplitigs	9	1	ones	0.58	0.04	0.41	78%	43572	0	0	0.615561
yeast.S_pseudosimplitigs.k_9.d_1.M_runs	yeast	pseudosimplitigs	9	1	runs	0.86	0.05	0.66	82%	37904	0	0	0.910214
yeast.S_pseudosimplitigs.k_9.d_1.M_zeros	yeast	pseudosimplitigs	9	1	zeros	0.60	0.04	0.42	77%	35700	0	0	0.637768
yeast.S_pseudosimplitigs.k_9.d_2.M_default	yeast	pseudosimplitigs	9	2	default	0.00	0.00	0.00	11%	1472	0	0	0.065294
yeast.S_pseudosimplitigs.k_9.d_2.M_ones	yeast	pseudosimplitigs	9	2	ones	0.60	0.05	0.42	78%	43904	0	0	0.674052
yeast.S_pseudosimplitigs.k_9.d_2.M_runs	yeast	pseudosimplitigs	9	2	runs	0.88	0.05	0.64	79%	37944	0	0	0.905925
yeast.S_pseudosimplitigs.k_9.d_2.M_zeros	yeast	pseudosimplitigs	9	2	zeros	0.61	0.05	0.43	78%	35108	0	0	0.645505
yeast.S_pseudosimplitigs.k_9.d_3.M_default	yeast	pseudosimplitigs	9	3	default	0.00	0.00	0.00	11%	1520	0	0	0.111378
yeast.S_pseudosimplitigs.k_9.d_3.M_ones	yeast	pseudosimplitigs	9	3	ones	0.59	0.04	0.39	74%	42524	0	0	0.636196
yeast.S_pseudosimplitigs.k_9.d_3.M_runs	yeast	pseudosimplitigs	9	3	runs	0.73	0.04	0.57	84%	38280	0	0	0.747155
yeast.S_pseudosimplitigs.k_9.d_3.M_zeros	yeast	pseudosimplitigs	9	3	zeros	0.50	0.04	0.38	84%	34964	0	0	0.54231
yeast.S_pseudosimplitigs.k_9.d_4.M_default	yeast	pseudosimplitigs	9	4	default	0.00	0.00	0.00	11%	1472	0	0	0.070395
yeast.S_pseudosimplitigs.k_9.d_4.M_ones	yeast	pseudosimplitigs	9	4	ones	0.66	0.04	0.43	72%	43700	0	0	0.732651
yeast.S_pseudosimplitigs.k_9.d_4.M_runs	yeast	pseudosimplitigs	9	4	runs	0.89	0.05	0.65	79%	38096	0	0	0.919187
yeast.S_pseudosimplitigs.k_9.d_4.M_zeros	yeast	pseudosimplitigs	9	4	zeros	0.58	0.04	0.41	78%	35404	0	0	0.602992
yeast.S_pseudosimplitigs.k_9.d_5.M_default	yeast	pseudosimplitigs	9	5	default	0.02	0.00	0.00	4%	1472	0	0	0.125578
yeast.S_pseudosimplitigs.k_9.d_5.M_ones	yeast	pseudosimplitigs	9	5	ones	0.56	0.04	0.39	78%	43028	0	0	0.635036
yeast.S_pseudosimplitigs.k_9.d_5.M_runs	yeast	pseudosimplitigs	9	5	runs	0.90	0.06	0.62	75%	37144	0	0	0.924874
yeast.S_pseudosimplitigs.k_9.d_5.M_zeros	yeast	pseudosimplitigs	9	5	zeros	0.56	0.04	0.40	78%	34912	0	0	0.589301
yeast.S_streaming.k_9.d_na.M_default	yeast	streaming	9	na	default	0.02	0.00	0.00	20%	1744	0	0	0.18174
yeast.S_streaming.k_9.d_na.M_ones	yeast	streaming	9	na	ones	1.11	0.05	0.87	82%	64200	0	0	1.139405
yeast.S_streaming.k_9.d_na.M_runs	yeast	streaming	9	na	runs	1.94	0.05	1.62	86%	39456	0	0	1.966228
yeast.S_streaming.k_9.d_na.M_zeros	yeast	streaming	9	na	zeros	1.05	0.05	0.83	84%	55496	0	0	1.089563
yeast.S_greedy.k_10.d_na.M_default	yeast	greedy	10	na	default	0.01	0.00	0.00	15%	2048	0	0	0.305938
yeast.S_greedy.k_10.d_na.M_ones	yeast	greedy	10	na	ones	3.25	0.06	1.62	51%	121812	0	0	3.382186
yeast.S_greedy.k_10.d_na.M_runs	yeast	greedy	10	na	runs	6.81	0.07	2.43	36%	87940	0	0	6.956845
yeast.S_greedy.k_10.d_na.M_zeros	yeast	greedy	10	na	zeros	5.22	0.06	1.54	30%	89392	0	0	5.286437
yeast.S_pseudosimplitigs.k_10.d_1.M_default	yeast	pseudosimplitigs	10	1	default	0.02	0.00	0.00	12%	1936	0	0	0.293079
yeast.S_pseudosimplitigs.k_10.d_1.M_ones	yeast	pseudosimplitigs	10	1	ones	3.08	0.07	1.68	56%	124380	0	0	3.234706
yeast.S_pseudosimplitigs.k_10.d_1.M_runs	yeast	pseudosimplitigs	10	1	runs	6.59	0.09	2.54	40%	87808	0	0	6.736397
yeast.S_pseudosimplitigs.k_10.d_1.M_zeros	yeast	pseudosimplitigs	10	1	zeros	4.25	0.06	1.58	38%	91428	0	0	4.306879
yeast.S_pseudosimplitigs.k_10.d_2.M_default	yeast	pseudosimplitigs	10	2	default	0.01	0.00	0.00	15%	1920	0	0	0.29012
yeast.S_pseudosimplitigs.k_10.d_2.M_ones	yeast	pseudosimplitigs	10	2	ones	1.96	0.07	1.61	85%	122628	0	0	1.988549
yeast.S_pseudosimplitigs.k_10.d_2.M_runs	yeast	pseudosimplitigs	10	2	runs	3.03	0.09	2.54	87%	87124	0	0	3.05108
yeast.S_pseudosimplitigs.k_10.d_2.M_zeros	yeast	pseudosimplitigs	10	2	zeros	1.98	0.06	1.61	84%	89860	0	0	2.031357
yeast.S_pseudosimplitigs.k_10.d_3.M_default	yeast	pseudosimplitigs	10	3	default	0.00	0.00	0.00	42%	1856	0	0	0.269656
yeast.S_pseudosimplitigs.k_10.d_3.M_ones	yeast	pseudosimplitigs	10	3	ones	1.95	0.06	1.57	84%	122524	0	0	1.97252
yeast.S_pseudosimplitigs.k_10.d_3.M_runs	yeast	pseudosimplitigs	10	3	runs	2.89	0.06	2.52	89%	86848	0	0	2.960055
yeast.S_pseudosimplitigs.k_10.d_3.M_zeros	yeast	pseudosimplitigs	10	3	zeros	1.89	0.05	1.54	84%	90576	0	0	1.949596
yeast.S_pseudosimplitigs.k_10.d_4.M_default	yeast	pseudosimplitigs	10	4	default	0.03	0.00	0.00	8%	1904	0	0	0.275724
yeast.S_pseudosimplitigs.k_10.d_4.M_ones	yeast	pseudosimplitigs	10	4	ones	1.96	0.07	1.60	85%	117880	0	0	1.987541
yeast.S_pseudosimplitigs.k_10.d_4.M_runs	yeast	pseudosimplitigs	10	4	runs	3.01	0.07	2.58	88%	87256	0	0	3.066772
yeast.S_pseudosimplitigs.k_10.d_4.M_zeros	yeast	pseudosimplitigs	10	4	zeros	2.00	0.06	1.61	83%	89352	0	0	2.026825
yeast.S_pseudosimplitigs.k_10.d_5.M_default	yeast	pseudosimplitigs	10	5	default	0.01	0.00	0.00	26%	1920	0	0	0.278038
yeast.S_pseudosimplitigs.k_10.d_5.M_ones	yeast	pseudosimplitigs	10	5	ones	1.92	0.07	1.59	86%	122436	0	0	1.957024
yeast.S_pseudosimplitigs.k_10.d_5.M_runs	yeast	pseudosimplitigs	10	5	runs	2.86	0.06	2.51	90%	86280	0	0	2.877061
yeast.S_pseudosimplitigs.k_10.d_5.M_zeros	yeast	pseudosimplitigs	10	5	zeros	1.92	0.06	1.59	85%	89904	0	0	1.942839
yeast.S_streaming.k_10.d_na.M_default	yeast	streaming	10	na	default	0.02	0.00	0.00	29%	3072	0	0	0.956285
yeast.S_streaming.k_10.d_na.M_ones	yeast	streaming	10	na	ones	5.48	0.10	3.56	66%	218680	0	0	5.618327
yeast.S_streaming.k_10.d_na.M_runs	yeast	streaming	10	na	runs	10.18	0.10	7.24	72%	94856	0	0	10.627821
yeast.S_streaming.k_10.d_na.M_zeros	yeast	streaming	10	na	zeros	5.00	0.09	3.60	73%	182304	0	0	5.071591
yeast.S_greedy.k_11.d_na.M_default	yeast	greedy	11	na	default	0.02	0.00	0.00	29%	3328	0	0	1.302347
yeast.S_greedy.k_11.d_na.M_ones	yeast	greedy	11	na	ones	7.48	0.16	6.09	83%	389924	0	0	7.499413
yeast.S_greedy.k_11.d_na.M_runs	yeast	greedy	11	na	runs	11.59	0.18	10.05	88%	274020	0	0	11.642499
yeast.S_greedy.k_11.d_na.M_zeros	yeast	greedy	11	na	zeros	7.33	0.12	6.00	83%	280320	0	0	7.348318
yeast.S_pseudosimplitigs.k_11.d_1.M_default	yeast	pseudosimplitigs	11	1	default	0.02	0.00	0.00	34%	3888	0	0	1.72687
yeast.S_pseudosimplitigs.k_11.d_1.M_ones	yeast	pseudosimplitigs	11	1	ones	9.28	0.31	7.16	80%	409440	0	0	9.340116
yeast.S_pseudosimplitigs.k_11.d_1.M_runs	yeast	pseudosimplitigs	11	1	runs	15.05	0.22	13.10	88%	302572	0	0	15.098912
yeast.S_pseudosimplitigs.k_11.d_1.M_zeros	yeast	pseudosimplitigs	11	1	zeros	8.91	0.15	7.29	83%	308508	0	0	8.949924
yeast.S_pseudosimplitigs.k_11.d_2.M_default	yeast	pseudosimplitigs	11	2	default	0.01	0.00	0.00	56%	3552	0	0	1.323898
yeast.S_pseudosimplitigs.k_11.d_2.M_ones	yeast	pseudosimplitigs	11	2	ones	7.86	0.17	6.32	82%	403712	0	0	7.902641
yeast.S_pseudosimplitigs.k_11.d_2.M_runs	yeast	pseudosimplitigs	11	2	runs	12.53	0.19	10.81	87%	281836	0	0	12.552804
yeast.S_pseudosimplitigs.k_11.d_2.M_zeros	yeast	pseudosimplitigs	11	2	zeros	7.95	0.20	6.44	83%	267480	0	0	8.010022
yeast.S_pseudosimplitigs.k_11.d_3.M_default	yeast	pseudosimplitigs	11	3	default	0.41	0.00	0.00	2%	3536	0	0	3.565472
yeast.S_pseudosimplitigs.k_11.d_3.M_ones	yeast	pseudosimplitigs	11	3	ones	7.46	0.15	6.03	82%	398328	0	0	7.500722
yeast.S_pseudosimplitigs.k_11.d_3.M_runs	yeast	pseudosimplitigs	11	3	runs	11.62	0.17	9.97	87%	278848	0	0	11.658967
yeast.S_pseudosimplitigs.k_11.d_3.M_zeros	yeast	pseudosimplitigs	11	3	zeros	7.04	0.11	5.75	83%	279140	0	0	7.06945
yeast.S_pseudosimplitigs.k_11.d_4.M_default	yeast	pseudosimplitigs	11	4	default	0.02	0.00	0.00	32%	3488	0	0	1.153003
yeast.S_pseudosimplitigs.k_11.d_4.M_ones	yeast	pseudosimplitigs	11	4	ones	7.80	0.26	6.30	84%	367008	0	0	7.852461
yeast.S_pseudosimplitigs.k_11.d_4.M_runs	yeast	pseudosimplitigs	11	4	runs	11.86	0.18	10.33	88%	277440	0	0	11.972451
yeast.S_pseudosimplitigs.k_11.d_4.M_zeros	yeast	pseudosimplitigs	11	4	zeros	7.20	0.11	6.04	85%	278136	0	0	7.237894
yeast.S_pseudosimplitigs.k_11.d_5.M_default	yeast	pseudosimplitigs	11	5	default	0.08	0.00	0.00	14%	3568	0	0	1.121671
yeast.S_pseudosimplitigs.k_11.d_5.M_ones	yeast	pseudosimplitigs	11	5	ones	7.11	0.15	5.79	83%	393680	0	0	7.134232
yeast.S_pseudosimplitigs.k_11.d_5.M_runs	yeast	pseudosimplitigs	11	5	runs	10.99	0.17	9.53	88%	277108	0	0	11.028562
yeast.S_pseudosimplitigs.k_11.d_5.M_zeros	yeast	pseudosimplitigs	11	5	zeros	6.94	0.11	5.75	84%	280952	0	0	6.987701
yeast.S_streaming.k_11.d_na.M_default	yeast	streaming	11	na	default	0.04	0.00	0.02	52%	6896	0	0	4.375798
yeast.S_streaming.k_11.d_na.M_ones	yeast	streaming	11	na	ones	17.06	0.39	12.03	72%	614852	0	0	17.079541
yeast.S_streaming.k_11.d_na.M_runs	yeast	streaming	11	na	runs	29.90	0.26	24.85	84%	279720	0	0	29.922915
yeast.S_streaming.k_11.d_na.M_zeros	yeast	streaming	11	na	zeros	15.52	0.24	11.21	73%	502956	0	0	15.561335
yeast.S_greedy.k_12.d_na.M_default	yeast	greedy	12	na	default	0.04	0.00	0.02	52%	6752	0	0	4.821731
yeast.S_greedy.k_12.d_na.M_ones	yeast	greedy	12	na	ones	23.60	1.95	16.10	76%	795488	0	0	23.646134
yeast.S_greedy.k_12.d_na.M_runs	yeast	greedy	12	na	runs	38.00	1.73	28.93	80%	451016	0	0	38.051597
yeast.S_greedy.k_12.d_na.M_zeros	yeast	greedy	12	na	zeros	23.12	1.55	16.44	77%	534172	0	0	23.142911
yeast.S_pseudosimplitigs.k_12.d_1.M_default	yeast	pseudosimplitigs	12	1	default	0.05	0.00	0.03	63%	18480	0	0	7.958431
yeast.S_pseudosimplitigs.k_12.d_1.M_ones	yeast	pseudosimplitigs	12	1	ones	32.74	0.91	23.46	74%	1093756	0	0	32.790994
yeast.S_pseudosimplitigs.k_12.d_1.M_runs	yeast	pseudosimplitigs	12	1	runs	57.21	0.72	48.23	85%	715984	0	0	57.248674
yeast.S_pseudosimplitigs.k_12.d_1.M_zeros	yeast	pseudosimplitigs	12	1	zeros	31.41	0.55	22.93	74%	799408	0	0	31.430525
yeast.S_pseudosimplitigs.k_12.d_2.M_default	yeast	pseudosimplitigs	12	2	default	0.06	0.00	0.02	44%	8192	0	0	5.602366
yeast.S_pseudosimplitigs.k_12.d_2.M_ones	yeast	pseudosimplitigs	12	2	ones	23.49	0.36	18.49	80%	995336	0	0	23.527144
yeast.S_pseudosimplitigs.k_12.d_2.M_runs	yeast	pseudosimplitigs	12	2	runs	41.68	0.51	35.88	87%	682300	0	0	41.714284
yeast.S_pseudosimplitigs.k_12.d_2.M_zeros	yeast	pseudosimplitigs	12	2	zeros	23.37	0.31	18.34	79%	691668	0	0	23.408994
yeast.S_pseudosimplitigs.k_12.d_3.M_default	yeast	pseudosimplitigs	12	3	default	0.04	0.00	0.02	53%	7552	0	0	4.380286
yeast.S_pseudosimplitigs.k_12.d_3.M_ones	yeast	pseudosimplitigs	12	3	ones	22.69	0.51	17.53	79%	920584	0	0	22.727089
yeast.S_pseudosimplitigs.k_12.d_3.M_runs	yeast	pseudosimplitigs	12	3	runs	35.19	0.36	30.25	87%	667236	0	0	35.237863
yeast.S_pseudosimplitigs.k_12.d_3.M_zeros	yeast	pseudosimplitigs	12	3	zeros	21.63	0.27	17.39	81%	648592	0	0	21.681093
yeast.S_pseudosimplitigs.k_12.d_4.M_default	yeast	pseudosimplitigs	12	4	default	0.04	0.00	0.02	56%	7264	0	0	4.343784
yeast.S_pseudosimplitigs.k_12.d_4.M_ones	yeast	pseudosimplitigs	12	4	ones	30.43	3.29	17.85	69%	873376	0	0	30.474254
yeast.S_pseudosimplitigs.k_12.d_4.M_runs	yeast	pseudosimplitigs	12	4	runs	38.11	0.95	30.47	82%	555888	0	0	38.14775
yeast.S_pseudosimplitigs.k_12.d_4.M_zeros	yeast	pseudosimplitigs	12	4	zeros	24.60	1.06	17.10	73%	444140	0	0	24.64844
